New control log.
Raw c time,robot_local_time,global time,data size,frequency,received_sequence_number,latency,x,y,z,dx,dy,dz,pitch,roll,yaw,dpitch,droll,dyaw,setx,sety,setz,u_roll,u_pitch,u_z,u_yaw,int_x,int_y,int_z,count_delta,voltage,error,P_term_pos_x,I_term_pos_x,D_term_pos_x,desired_velocity_x,error_pos_x,error_pos_y,error_pos_z,P_term_vel_x,I_term_vel_x,D_term_vel_x,error_vel_x,d_error_vel_x,desired_pitch_angle
61.802162000,0.415990000,1.080322,43,225.988693,49770,-0.0002,-0.097,2.281,0.868,0.007,-0.007,0.007,0.060,-0.075,0.103,-0.068,0.001,0.037,-0.097,2.282,0.303,1498,1499,1064,1514,0.010,0.007,-14.098,1,82,0,0.000,0.000,-0.007,-0.007,0.000,0.001,-0.564,-0.000,0.000,-0.040,-0.014,-0.401,-0.040
61.809559000,0.423387000,1.090088,43,101.750099,49771,-0.0024,-0.097,2.281,0.868,0.009,-0.005,0.008,0.058,-0.075,0.103,-0.091,-0.002,0.029,-0.097,2.282,0.303,1498,1499,1064,1514,0.010,0.008,-14.803,1,82,0,0.000,0.000,-0.009,-0.009,0.000,0.001,-0.564,-0.000,0.000,-0.036,-0.017,-0.363,-0.036
61.818924000,0.432752000,1.100586,43,135.263092,49772,-0.0011,-0.097,2.281,0.868,0.010,-0.005,0.011,0.055,-0.074,0.103,-0.148,0.014,0.029,-0.097,2.282,0.303,1498,1499,1061,1514,0.010,0.009,-15.509,1,82,0,0.000,0.000,-0.010,-0.010,0.000,0.001,-0.564,-0.000,0.000,-0.022,-0.020,-0.219,-0.022
61.845896000,0.459724000,1.120850,43,106.871864,49774,0.0067,-0.096,2.281,0.868,0.010,-0.004,0.012,0.050,-0.070,0.103,-0.168,0.056,0.017,-0.097,2.282,0.303,1499,1499,1060,1514,0.010,0.010,-16.215,2,82,0,-0.000,0.000,-0.010,-0.011,-0.000,0.001,-0.565,-0.000,0.000,-0.007,-0.021,-0.068,-0.007
61.867860000,0.481688000,1.130127,43,37.085110,49775,0.0127,-0.096,2.281,0.868,0.012,-0.002,0.011,0.049,-0.070,0.102,-0.177,0.050,-0.003,-0.097,2.282,0.303,1499,1499,1060,1514,0.010,0.011,-16.921,1,82,0,-0.000,0.000,-0.012,-0.012,-0.000,0.001,-0.565,-0.000,0.000,-0.035,-0.024,-0.354,-0.035
61.876901000,0.490729000,1.140381,43,45.541489,49776,-0.0012,-0.096,2.281,0.868,0.012,0.004,0.009,0.048,-0.071,0.101,-0.136,0.008,-0.034,-0.097,2.282,0.303,1500,1499,1060,1514,0.009,0.012,-17.627,1,82,0,-0.000,0.000,-0.012,-0.012,-0.001,0.001,-0.565,-0.000,-0.000,-0.003,-0.025,-0.030,-0.003
61.877194000,0.491022000,1.150391,43,110.668434,49777,-0.0097,-0.096,2.281,0.868,0.014,0.007,0.006,0.049,-0.072,0.101,-0.076,-0.012,-0.030,-0.097,2.282,0.303,1501,1499,1060,1514,0.008,0.013,-18.333,1,82,0,-0.000,0.000,-0.014,-0.015,-0.001,0.001,-0.565,-0.000,-0.000,-0.045,-0.029,-0.445,-0.045
61.879785000,0.493613000,1.160400,43,3472.222168,49778,-0.0074,-0.096,2.281,0.868,0.016,0.008,0.005,0.048,-0.072,0.102,-0.084,-0.006,-0.006,-0.097,2.282,0.303,1501,1499,1059,1514,0.007,0.014,-19.039,1,82,0,-0.000,0.000,-0.016,-0.016,-0.001,0.001,-0.565,-0.000,-0.000,-0.033,-0.032,-0.332,-0.033
61.886163000,0.499991000,1.170654,43,386.398773,49779,-0.0039,-0.096,2.282,0.868,0.016,0.009,0.006,0.047,-0.071,0.102,-0.093,0.018,0.005,-0.097,2.282,0.303,1501,1500,1059,1514,0.006,0.014,-19.745,1,82,0,-0.001,0.000,-0.016,-0.016,-0.001,0.000,-0.565,-0.000,-0.000,0.007,-0.032,0.073,0.007
61.900571000,0.514399000,1.180664,43,156.985870,49780,0.0044,-0.095,2.282,0.868,0.015,0.010,0.006,0.046,-0.070,0.102,-0.096,0.035,0.014,-0.097,2.282,0.303,1501,1500,1058,1514,0.005,0.014,-20.452,1,82,0,-0.001,0.000,-0.015,-0.016,-0.001,0.000,-0.565,-0.000,-0.000,0.012,-0.030,0.117,0.012
61.910965000,0.524793000,1.190430,43,69.444443,49781,0.0006,-0.095,2.282,0.868,0.014,0.012,0.006,0.045,-0.069,0.102,-0.091,0.050,0.009,-0.097,2.282,0.303,1502,1500,1056,1514,0.004,0.015,-21.158,1,82,0,-0.001,0.000,-0.014,-0.015,-0.001,0.000,-0.565,-0.000,-0.000,0.018,-0.029,0.178,0.018
61.925070000,0.538898000,1.200684,43,96.274185,49782,0.0038,-0.095,2.282,0.868,0.014,0.011,0.006,0.045,-0.069,0.102,-0.072,0.047,0.006,-0.097,2.282,0.303,1502,1499,1056,1514,0.002,0.015,-21.864,1,82,0,-0.001,0.000,-0.014,-0.015,-0.001,0.000,-0.565,-0.000,-0.000,-0.006,-0.029,-0.059,-0.006
61.931551000,0.545379000,1.210449,43,70.921989,49783,-0.0033,-0.095,2.282,0.869,0.013,0.012,0.006,0.045,-0.068,0.102,-0.050,0.055,-0.000,-0.097,2.282,0.303,1502,1500,1055,1514,0.001,0.015,-22.571,1,82,0,-0.001,0.000,-0.013,-0.014,-0.002,-0.000,-0.565,-0.000,-0.000,0.016,-0.028,0.159,0.016
61.939250000,0.553078000,1.220215,43,154.464005,49784,-0.0021,-0.095,2.282,0.869,0.013,0.010,0.007,0.045,-0.068,0.102,-0.046,0.048,-0.001,-0.097,2.282,0.303,1501,1500,1054,1514,-0.001,0.014,-23.278,1,82,0,-0.001,-0.000,-0.013,-0.014,-0.002,-0.000,-0.565,-0.000,-0.000,0.004,-0.027,0.035,0.004
61.947462000,0.561290000,1.230225,43,129.971405,49785,-0.0018,-0.095,2.282,0.869,0.013,0.007,0.008,0.045,-0.068,0.102,-0.045,0.025,0.002,-0.097,2.282,0.303,1501,1499,1053,1514,-0.003,0.014,-23.984,1,82,0,-0.001,-0.000,-0.013,-0.014,-0.002,-0.000,-0.565,-0.000,-0.000,-0.004,-0.028,-0.042,-0.004
61.959849000,0.573677000,1.240723,43,121.862053,49786,0.0019,-0.095,2.282,0.869,0.013,0.005,0.009,0.044,-0.069,0.102,-0.044,0.001,-0.011,-0.097,2.282,0.303,1500,1500,1052,1514,-0.005,0.014,-24.691,1,82,0,-0.001,-0.000,-0.013,-0.014,-0.002,-0.000,-0.566,-0.000,-0.000,0.000,-0.028,0.004,0.000
61.967075000,0.580903000,1.250488,43,80.775444,49787,-0.0025,-0.095,2.282,0.869,0.013,0.003,0.010,0.043,-0.069,0.101,-0.061,-0.010,-0.021,-0.097,2.282,0.303,1500,1500,1050,1514,-0.007,0.014,-25.398,1,82,0,-0.001,-0.000,-0.013,-0.014,-0.002,-0.000,-0.566,-0.000,-0.000,0.011,-0.027,0.106,0.011
61.976983000,0.590811000,1.260254,43,138.484970,49788,0.0001,-0.094,2.282,0.869,0.012,0.002,0.010,0.042,-0.070,0.101,-0.066,-0.013,-0.026,-0.097,2.282,0.303,1500,1500,1049,1514,-0.009,0.014,-26.106,1,82,0,-0.001,-0.000,-0.012,-0.013,-0.002,-0.000,-0.566,-0.000,-0.000,0.013,-0.026,0.128,0.013
61.988838000,0.602666000,1.270752,43,100.999901,49789,0.0013,-0.094,2.282,0.869,0.010,0.000,0.014,0.040,-0.069,0.100,-0.092,-0.004,-0.031,-0.097,2.282,0.303,1500,1500,1048,1514,-0.011,0.014,-26.813,1,82,0,-0.001,-0.000,-0.010,-0.012,-0.002,-0.000,-0.566,-0.000,-0.000,0.033,-0.022,0.333,0.033
61.995571000,0.609399000,1.279541,43,84.402428,49790,-0.0021,-0.094,2.282,0.870,0.010,-0.004,0.015,0.039,-0.069,0.101,-0.105,0.020,0.001,-0.097,2.282,0.303,1499,1500,1046,1514,-0.013,0.014,-27.521,1,82,0,-0.001,-0.000,-0.010,-0.011,-0.002,0.000,-0.566,-0.000,-0.000,0.008,-0.021,0.081,0.008
62.007352000,0.621180000,1.290283,43,148.698883,49791,0.0010,-0.094,2.282,0.870,0.009,-0.003,0.013,0.039,-0.069,0.101,-0.074,0.008,-0.003,-0.097,2.282,0.303,1499,1500,1046,1514,-0.016,0.014,-28.229,1,82,0,-0.001,-0.000,-0.009,-0.011,-0.002,0.000,-0.566,-0.000,-0.000,0.012,-0.020,0.122,0.012
62.016381000,0.630209000,1.300293,43,84.940117,49792,-0.0010,-0.094,2.282,0.870,0.011,-0.002,0.010,0.042,-0.070,0.101,-0.003,-0.015,-0.002,-0.097,2.282,0.303,1499,1499,1047,1514,-0.018,0.015,-28.936,1,82,0,-0.001,-0.000,-0.011,-0.012,-0.003,0.000,-0.566,-0.000,-0.000,-0.027,-0.023,-0.266,-0.027
62.028047000,0.641875000,1.310303,43,110.840172,49793,0.0016,-0.094,2.282,0.870,0.012,-0.005,0.008,0.043,-0.070,0.102,0.023,-0.028,0.021,-0.097,2.282,0.303,1498,1499,1046,1514,-0.021,0.015,-29.644,1,82,0,-0.001,-0.000,-0.012,-0.013,-0.003,0.000,-0.566,-0.000,-0.000,-0.026,-0.025,-0.260,-0.026
62.035452000,0.649280000,1.319336,43,85.778008,49794,-0.0016,-0.094,2.282,0.870,0.012,-0.007,0.009,0.042,-0.071,0.102,0.009,-0.042,0.027,-0.097,2.282,0.303,1498,1500,1045,1514,-0.024,0.015,-30.352,1,82,0,-0.001,-0.000,-0.012,-0.013,-0.003,0.000,-0.566,-0.000,-0.000,0.005,-0.025,0.046,0.005
62.047350000,0.661178000,1.330566,43,135.171661,49795,0.0007,-0.094,2.282,0.870,0.009,-0.007,0.012,0.040,-0.071,0.102,-0.041,-0.039,0.014,-0.097,2.282,0.303,1498,1500,1043,1514,-0.027,0.016,-31.061,1,82,0,-0.001,-0.000,-0.009,-0.010,-0.003,0.000,-0.567,-0.000,-0.000,0.050,-0.019,0.502,0.050
62.057091000,0.670919000,1.340576,43,84.104286,49796,-0.0003,-0.094,2.281,0.870,0.008,-0.011,0.014,0.039,-0.072,0.102,-0.068,-0.042,0.024,-0.097,2.282,0.303,1497,1500,1042,1514,-0.030,0.016,-31.769,1,82,0,-0.001,-0.000,-0.008,-0.010,-0.003,0.001,-0.567,-0.000,-0.000,0.009,-0.018,0.091,0.009
62.066835000,0.680663000,1.350342,43,102.732689,49797,-0.0000,-0.094,2.281,0.870,0.009,-0.013,0.014,0.039,-0.072,0.102,-0.045,-0.042,0.016,-0.097,2.282,0.303,1497,1499,1040,1514,-0.033,0.017,-32.478,1,82,0,-0.001,-0.000,-0.009,-0.011,-0.003,0.001,-0.567,-0.000,-0.000,-0.014,-0.020,-0.143,-0.014
62.078548000,0.692376000,1.360352,43,102.711586,49798,0.0017,-0.094,2.281,0.870,0.010,-0.012,0.013,0.041,-0.073,0.102,0.013,-0.055,-0.007,-0.097,2.282,0.303,1497,1499,1039,1514,-0.036,0.018,-33.187,1,82,0,-0.002,-0.000,-0.010,-0.011,-0.003,0.001,-0.567,-0.000,-0.000,-0.012,-0.021,-0.120,-0.012
62.086056000,0.699884000,1.370605,43,85.418983,49799,-0.0028,-0.093,2.281,0.871,0.013,-0.012,0.013,0.045,-0.076,0.100,0.104,-0.096,-0.039,-0.097,2.282,0.303,1497,1499,1039,1514,-0.039,0.019,-33.896,1,82,0,-0.002,-0.000,-0.013,-0.014,-0.003,0.001,-0.567,-0.000,-0.000,-0.061,-0.027,-0.609,-0.061
62.096565000,0.710393000,1.380371,43,133.280014,49800,0.0007,-0.093,2.281,0.871,0.017,-0.014,0.014,0.048,-0.077,0.100,0.164,-0.121,-0.037,-0.097,2.282,0.303,1497,1499,1038,1514,-0.043,0.021,-34.605,1,82,0,-0.002,-0.000,-0.017,-0.018,-0.004,0.001,-0.567,-0.000,-0.000,-0.082,-0.035,-0.819,-0.082
62.109321000,0.723149000,1.390625,43,95.219955,49801,0.0025,-0.093,2.281,0.871,0.017,-0.015,0.014,0.048,-0.078,0.100,0.137,-0.113,-0.029,-0.097,2.282,0.303,1496,1499,1037,1514,-0.046,0.022,-35.315,1,82,0,-0.002,-0.000,-0.017,-0.019,-0.004,0.001,-0.568,-0.000,-0.000,-0.002,-0.035,-0.017,-0.002
