New control log.
Raw c time,robot_local_time,global time,data size,frequency,received_sequence_number,latency,x,y,z,dx,dy,dz,pitch,roll,yaw,dpitch,droll,dyaw,setx,sety,setz,u_roll,u_pitch,u_z,u_yaw,int_x,int_y,int_z,count_delta,voltage,error,P_term_pos_x,I_term_pos_x,D_term_pos_x,desired_velocity_x,error_pos_x,error_pos_y,error_pos_z,P_term_vel_x,I_term_vel_x,D_term_vel_x,error_vel_x,d_error_vel_x,desired_pitch_angle,actual_vel_x
39.248867000,3.052049000,3.419556,43,395.569611,20066,0.0050,-0.255,2.244,0.954,0.011,-0.001,-0.007,-0.143,0.013,-0.030,-0.118,0.029,0.039,-0.274,2.253,0.126,1497,1300,900,1495,-2.903,1.382,-290.882,1,82,0,-0.010,-0.003,-0.011,0.024,-0.019,0.009,-0.828,1.890,0.088,0.000,0.013,0.007,1.979,0.011
39.268577000,3.071759000,3.429626,43,67.060089,20067,0.0096,-0.254,2.244,0.954,0.010,0.001,-0.011,-0.147,0.013,-0.029,-0.200,0.004,0.064,-0.274,2.253,0.126,1498,1300,900,1496,-2.922,1.391,-291.917,1,82,0,-0.010,-0.003,-0.010,0.022,-0.019,0.009,-0.828,1.897,0.089,0.000,0.013,0.004,1.986,0.010
39.269002000,3.072184000,3.439636,43,50.751118,20068,-0.0096,-0.254,2.244,0.954,0.011,0.000,-0.008,-0.147,0.012,-0.029,-0.138,0.002,0.038,-0.274,2.253,0.126,1498,1300,900,1495,-2.942,1.400,-292.952,1,82,0,-0.010,-0.003,-0.011,0.024,-0.020,0.009,-0.828,1.912,0.090,0.000,0.013,0.010,2.001,0.011
39.276090000,3.079272000,3.449646,43,2392.344482,20069,-0.0029,-0.254,2.244,0.954,0.014,-0.001,-0.004,-0.143,0.014,-0.031,-0.002,0.037,-0.023,-0.274,2.253,0.126,1497,1300,900,1495,-2.962,1.410,-293.986,1,82,0,-0.010,-0.003,-0.014,0.026,-0.020,0.009,-0.828,1.930,0.090,0.000,0.013,0.013,2.021,0.014
39.284179000,3.087361000,3.459961,43,141.143265,20070,-0.0022,-0.254,2.244,0.954,0.015,0.000,-0.003,-0.141,0.013,-0.033,0.037,0.013,-0.054,-0.274,2.253,0.126,1498,1300,900,1495,-2.982,1.419,-295.021,1,82,0,-0.010,-0.003,-0.015,0.028,-0.020,0.009,-0.828,1.948,0.091,0.000,0.013,0.011,2.039,0.015
39.294226000,3.097408000,3.469055,43,123.731750,20071,0.0009,-0.254,2.244,0.954,0.015,0.003,-0.001,-0.139,0.011,-0.033,0.089,-0.040,-0.053,-0.274,2.253,0.126,1498,1300,900,1495,-3.002,1.428,-296.056,1,82,0,-0.010,-0.003,-0.015,0.028,-0.020,0.009,-0.828,1.961,0.092,0.000,0.013,0.009,2.052,0.015
39.306227000,3.109409000,3.479309,43,99.611519,20072,0.0017,-0.254,2.245,0.954,0.016,0.003,-0.002,-0.138,0.011,-0.035,0.096,-0.031,-0.081,-0.274,2.253,0.126,1498,1300,900,1494,-3.022,1.436,-297.091,1,82,0,-0.010,-0.003,-0.016,0.029,-0.020,0.009,-0.828,1.979,0.092,0.000,0.013,0.012,2.071,0.016
39.316492000,3.119674000,3.489685,43,83.375023,20073,-0.0001,-0.253,2.245,0.954,0.017,0.003,-0.004,-0.138,0.012,-0.037,0.075,-0.005,-0.097,-0.274,2.253,0.126,1498,1300,900,1494,-3.043,1.445,-298.126,1,82,0,-0.010,-0.003,-0.017,0.030,-0.021,0.009,-0.828,1.996,0.093,0.000,0.013,0.011,2.089,0.017
39.325920000,3.129102000,3.498779,43,97.465889,20074,0.0003,-0.253,2.245,0.954,0.018,0.002,-0.005,-0.138,0.014,-0.038,0.055,0.045,-0.119,-0.274,2.253,0.126,1498,1300,900,1494,-3.063,1.454,-299.160,1,82,0,-0.010,-0.003,-0.018,0.031,-0.021,0.009,-0.828,2.014,0.094,0.000,0.013,0.013,2.108,0.018
39.336971000,3.140153000,3.509949,43,106.134575,20075,-0.0001,-0.253,2.245,0.954,0.016,0.006,-0.004,-0.140,0.013,-0.036,-0.003,0.013,-0.049,-0.274,2.253,0.126,1499,1300,900,1494,-3.084,1.463,-300.195,1,82,0,-0.010,-0.003,-0.016,0.029,-0.021,0.009,-0.828,2.025,0.094,0.000,0.013,0.006,2.119,0.016
39.351868000,3.155050000,3.519470,43,90.538704,20076,0.0054,-0.253,2.245,0.954,0.015,0.008,-0.003,-0.140,0.014,-0.036,-0.020,0.023,-0.018,-0.274,2.253,0.126,1499,1300,900,1494,-3.105,1.471,-301.230,1,82,0,-0.010,-0.003,-0.015,0.029,-0.021,0.009,-0.828,2.038,0.095,0.000,0.014,0.009,2.133,0.015
39.355348000,3.158530000,3.529846,43,67.159164,20077,-0.0069,-0.253,2.245,0.954,0.014,0.009,-0.002,-0.140,0.014,-0.035,-0.012,0.022,0.016,-0.274,2.253,0.126,1500,1300,900,1495,-3.126,1.480,-302.264,1,82,0,-0.011,-0.003,-0.014,0.028,-0.021,0.008,-0.828,2.051,0.096,0.000,0.014,0.008,2.146,0.014
39.365973000,3.169155000,3.538513,43,288.018433,20078,0.0020,-0.253,2.245,0.954,0.015,0.010,0.000,-0.140,0.014,-0.035,-0.005,0.018,0.005,-0.274,2.253,0.126,1500,1300,900,1495,-3.147,1.488,-303.299,1,82,0,-0.011,-0.003,-0.015,0.029,-0.021,0.008,-0.828,2.065,0.096,0.000,0.014,0.011,2.162,0.015
39.373196000,3.176378000,3.547913,43,94.179695,20079,-0.0022,-0.253,2.245,0.954,0.015,0.008,-0.000,-0.139,0.015,-0.037,0.019,0.033,-0.055,-0.274,2.253,0.126,1499,1300,900,1494,-3.169,1.496,-304.334,1,82,0,-0.011,-0.003,-0.015,0.029,-0.021,0.008,-0.828,2.078,0.097,0.000,0.014,0.009,2.175,0.015
39.384314000,3.187496000,3.559875,43,138.580933,20080,-0.0008,-0.252,2.245,0.954,0.013,0.008,-0.002,-0.140,0.015,-0.039,-0.006,0.026,-0.092,-0.274,2.253,0.126,1499,1300,900,1494,-3.190,1.505,-305.368,1,82,0,-0.011,-0.003,-0.013,0.027,-0.021,0.008,-0.828,2.089,0.098,0.000,0.014,0.006,2.187,0.013
39.395981000,3.199163000,3.569641,43,89.984703,20081,0.0019,-0.252,2.245,0.954,0.014,0.010,-0.001,-0.140,0.015,-0.040,0.009,0.022,-0.090,-0.274,2.253,0.126,1500,1300,900,1494,-3.212,1.513,-306.403,1,82,0,-0.011,-0.003,-0.014,0.028,-0.022,0.008,-0.828,2.103,0.098,0.000,0.014,0.010,2.202,0.014
39.405032000,3.208214000,3.579529,43,85.763290,20082,-0.0008,-0.252,2.246,0.954,0.014,0.011,-0.001,-0.139,0.015,-0.042,0.010,0.020,-0.106,-0.274,2.253,0.126,1500,1300,900,1493,-3.234,1.521,-307.438,1,82,0,-0.011,-0.003,-0.014,0.028,-0.022,0.008,-0.828,2.117,0.099,0.000,0.014,0.009,2.216,0.014
39.414547000,3.217729000,3.589478,43,110.558319,20083,-0.0004,-0.252,2.246,0.954,0.013,0.012,-0.000,-0.138,0.016,-0.042,0.033,0.039,-0.084,-0.274,2.253,0.126,1500,1300,900,1493,-3.255,1.528,-308.472,1,82,0,-0.011,-0.003,-0.013,0.027,-0.022,0.008,-0.828,2.128,0.100,0.000,0.014,0.008,2.228,0.013
39.424939000,3.228121000,3.599792,43,105.174591,20084,0.0001,-0.252,2.246,0.954,0.012,0.011,0.001,-0.138,0.016,-0.041,0.042,0.041,-0.034,-0.274,2.253,0.126,1500,1300,900,1494,-3.277,1.536,-309.507,1,82,0,-0.011,-0.003,-0.012,0.026,-0.022,0.008,-0.828,2.139,0.101,0.000,0.014,0.007,2.239,0.012
39.440326000,3.243508000,3.609375,43,96.302002,20085,0.0058,-0.252,2.246,0.954,0.011,0.011,0.002,-0.137,0.016,-0.040,0.041,0.034,0.007,-0.274,2.253,0.126,1500,1300,900,1494,-3.299,1.543,-310.542,1,82,0,-0.011,-0.003,-0.011,0.025,-0.022,0.008,-0.828,2.148,0.101,0.000,0.014,0.006,2.249,0.011
39.451310000,3.254492000,3.619568,43,65.023735,20086,0.0008,-0.252,2.246,0.954,0.010,0.010,0.002,-0.138,0.016,-0.038,0.022,0.008,0.045,-0.274,2.253,0.126,1500,1300,900,1494,-3.322,1.551,-311.577,1,82,0,-0.011,-0.003,-0.010,0.024,-0.022,0.007,-0.828,2.156,0.102,0.000,0.014,0.006,2.258,0.010
39.457579000,3.260761000,3.629822,43,91.082977,20087,-0.0040,-0.252,2.246,0.954,0.009,0.010,0.003,-0.138,0.015,-0.036,0.003,-0.018,0.074,-0.274,2.253,0.126,1500,1300,900,1494,-3.344,1.558,-312.611,1,82,0,-0.011,-0.003,-0.009,0.024,-0.022,0.007,-0.828,2.166,0.103,0.000,0.014,0.006,2.268,0.009
39.461628000,3.264810000,3.636414,43,159.642395,20088,-0.0025,-0.252,2.246,0.954,0.009,0.007,0.003,-0.139,0.014,-0.037,-0.015,-0.029,0.029,-0.274,2.253,0.126,1499,1300,900,1494,-3.366,1.566,-313.646,1,82,0,-0.011,-0.003,-0.009,0.024,-0.022,0.007,-0.828,2.173,0.103,0.000,0.014,0.008,2.277,0.009
39.476499000,3.279681000,3.649597,43,247.279922,20089,0.0017,-0.252,2.246,0.954,0.008,0.007,0.001,-0.141,0.013,-0.036,-0.061,-0.052,0.039,-0.274,2.253,0.126,1499,1300,900,1494,-3.388,1.573,-314.681,1,82,0,-0.011,-0.003,-0.008,0.022,-0.022,0.007,-0.828,2.179,0.104,0.000,0.015,0.003,2.283,0.008
39.484178000,3.287360000,3.659851,43,67.276642,20090,-0.0026,-0.252,2.246,0.954,0.008,0.005,0.001,-0.141,0.012,-0.036,-0.047,-0.060,0.020,-0.274,2.253,0.126,1499,1300,900,1494,-3.411,1.580,-315.716,1,82,0,-0.011,-0.003,-0.008,0.023,-0.022,0.007,-0.828,2.190,0.105,0.000,0.015,0.007,2.295,0.008
39.495662000,3.298844000,3.669373,43,130.344101,20091,0.0020,-0.251,2.246,0.954,0.008,0.002,0.003,-0.141,0.011,-0.037,-0.018,-0.072,0.009,-0.274,2.253,0.126,1498,1300,900,1494,-3.433,1.588,-316.751,1,82,0,-0.011,-0.003,-0.008,0.023,-0.022,0.007,-0.828,2.199,0.106,0.000,0.015,0.007,2.305,0.008
39.505561000,3.308743000,3.679688,43,87.130783,20092,-0.0004,-0.251,2.246,0.954,0.008,0.001,0.003,-0.140,0.009,-0.037,-0.001,-0.093,0.008,-0.274,2.253,0.126,1498,1300,900,1494,-3.456,1.595,-317.786,1,82,0,-0.011,-0.003,-0.008,0.022,-0.023,0.007,-0.828,2.207,0.106,0.000,0.015,0.005,2.313,0.008
39.514535000,3.317717000,3.689697,43,101.091789,20093,-0.0010,-0.251,2.246,0.954,0.005,-0.002,0.004,-0.140,0.009,-0.037,-0.007,-0.068,0.002,-0.274,2.253,0.126,1498,1300,900,1494,-3.478,1.603,-318.821,1,82,0,-0.011,-0.003,-0.005,0.019,-0.022,0.008,-0.828,2.207,0.107,0.000,0.015,0.000,2.314,0.005
39.523955000,3.327137000,3.699707,43,111.507584,20094,-0.0006,-0.252,2.246,0.954,0.001,-0.004,0.006,-0.141,0.010,-0.037,-0.009,-0.042,-0.007,-0.274,2.253,0.126,1497,1300,900,1494,-3.501,1.610,-319.856,1,82,0,-0.011,-0.004,-0.001,0.016,-0.022,0.008,-0.828,2.205,0.108,-0.000,0.015,-0.002,2.312,0.001
39.534646000,3.337828000,3.709656,43,106.213486,20095,0.0007,-0.252,2.246,0.954,-0.001,-0.003,0.007,-0.140,0.009,-0.037,-0.002,-0.041,0.002,-0.274,2.253,0.126,1497,1300,900,1494,-3.523,1.618,-320.891,1,82,0,-0.011,-0.004,0.001,0.014,-0.022,0.008,-0.828,2.202,0.109,-0.000,0.015,-0.002,2.311,-0.001
39.560729000,3.363911000,3.719543,43,93.589142,20096,0.0162,-0.252,2.246,0.954,-0.001,-0.000,0.005,-0.140,0.008,-0.036,0.022,-0.062,0.022,-0.274,2.253,0.126,1498,1300,900,1494,-3.545,1.625,-321.927,1,82,0,-0.011,-0.004,0.001,0.014,-0.022,0.008,-0.828,2.204,0.109,0.000,0.015,0.001,2.313,-0.001
39.573080000,3.376262000,3.727112,43,38.349442,20097,0.0048,-0.252,2.246,0.954,-0.001,0.003,0.003,-0.138,0.008,-0.034,0.058,-0.056,0.069,-0.274,2.253,0.126,1499,1300,900,1495,-3.567,1.633,-322.962,1,82,0,-0.011,-0.004,0.001,0.014,-0.022,0.007,-0.828,2.207,0.110,0.000,0.015,0.002,2.317,-0.001
39.577922000,3.381104000,3.739685,43,81.011017,20098,-0.0077,-0.252,2.246,0.954,-0.002,0.004,0.003,-0.136,0.008,-0.033,0.085,-0.034,0.078,-0.274,2.253,0.126,1499,1300,900,1495,-3.590,1.640,-323.997,1,82,0,-0.011,-0.004,0.002,0.013,-0.022,0.007,-0.828,2.207,0.111,0.000,0.015,0.000,2.318,-0.002
39.578222000,3.381404000,3.749695,43,206.782471,20099,-0.0097,-0.252,2.246,0.954,-0.004,0.002,0.004,-0.134,0.010,-0.033,0.108,0.017,0.072,-0.274,2.253,0.126,1498,1300,900,1495,-3.612,1.648,-325.033,1,82,0,-0.011,-0.004,0.004,0.011,-0.022,0.007,-0.828,2.203,0.111,-0.000,0.015,-0.003,2.314,-0.004
39.585171000,3.388353000,3.759949,43,3401.360596,20100,-0.0033,-0.252,2.246,0.954,-0.006,0.000,0.005,-0.133,0.012,-0.033,0.109,0.054,0.052,-0.274,2.253,0.126,1498,1300,900,1495,-3.634,1.655,-326.068,1,82,0,-0.011,-0.004,0.006,0.009,-0.022,0.007,-0.828,2.196,0.112,-0.000,0.015,-0.004,2.309,-0.006
39.598849000,3.402031000,3.769653,43,143.967758,20101,0.0040,-0.252,2.246,0.955,-0.008,-0.001,0.006,-0.133,0.012,-0.032,0.098,0.047,0.048,-0.274,2.253,0.126,1498,1300,900,1495,-3.656,1.663,-327.104,1,82,0,-0.011,-0.004,0.008,0.007,-0.022,0.007,-0.828,2.190,0.113,-0.000,0.015,-0.004,2.303,-0.008
39.609952000,3.413134000,3.779602,43,73.152893,20102,0.0011,-0.252,2.246,0.955,-0.008,0.001,0.004,-0.133,0.010,-0.031,0.071,-0.018,0.071,-0.274,2.253,0.126,1498,1300,900,1495,-3.678,1.670,-328.139,1,82,0,-0.011,-0.004,0.008,0.007,-0.022,0.007,-0.828,2.188,0.114,-0.000,0.015,-0.001,2.302,-0.008
39.620069000,3.423251000,3.789673,43,90.114449,20103,0.0000,-0.252,2.246,0.955,-0.009,0.001,0.003,-0.134,0.009,-0.030,0.033,-0.040,0.084,-0.274,2.253,0.126,1498,1300,900,1495,-3.699,1.678,-329.175,1,82,0,-0.011,-0.004,0.009,0.005,-0.022,0.007,-0.828,2.181,0.114,-0.000,0.015,-0.005,2.295,-0.009
39.624038000,3.427220000,3.799927,43,98.902184,20104,-0.0063,-0.252,2.246,0.955,-0.012,-0.000,0.004,-0.134,0.008,-0.029,0.006,-0.033,0.087,-0.274,2.253,0.126,1498,1300,900,1496,-3.721,1.685,-330.211,1,82,0,-0.011,-0.004,0.012,0.003,-0.021,0.007,-0.829,2.169,0.115,-0.000,0.014,-0.008,2.284,-0.012
39.634658000,3.437840000,3.809631,43,252.270432,20105,0.0009,-0.253,2.246,0.955,-0.015,-0.001,0.004,-0.134,0.009,-0.028,0.003,-0.010,0.084,-0.274,2.253,0.126,1498,1300,900,1496,-3.742,1.692,-331.246,1,82,0,-0.011,-0.004,0.015,-0.000,-0.021,0.007,-0.829,2.155,0.116,-0.000,0.014,-0.010,2.270,-0.015
39.647544000,3.450726000,3.818604,43,94.224068,20106,0.0039,-0.253,2.246,0.955,-0.016,-0.001,0.005,-0.134,0.010,-0.027,0.025,0.012,0.078,-0.274,2.253,0.126,1498,1300,900,1496,-3.763,1.700,-332.282,1,82,0,-0.011,-0.004,0.016,-0.002,-0.021,0.008,-0.829,2.144,0.117,-0.000,0.014,-0.008,2.260,-0.016
39.668884000,3.472066000,3.829407,43,77.645782,20107,0.0105,-0.253,2.246,0.955,-0.015,-0.002,0.004,-0.132,0.010,-0.027,0.054,0.022,0.058,-0.274,2.253,0.126,1498,1300,900,1496,-3.784,1.708,-333.318,1,82,0,-0.010,-0.004,0.015,-0.001,-0.021,0.008,-0.829,2.137,0.117,-0.000,0.014,-0.004,2.255,-0.015
39.681679000,3.484861000,3.839722,43,46.873535,20108,0.0025,-0.253,2.246,0.955,-0.014,-0.003,0.005,-0.130,0.010,-0.028,0.095,0.021,0.030,-0.274,2.253,0.126,1497,1300,900,1496,-3.805,1.715,-334.354,1,82,0,-0.010,-0.004,0.014,0.000,-0.021,0.008,-0.829,2.132,0.118,-0.000,0.014,-0.004,2.250,-0.014
39.682104000,3.485286000,3.849731,43,78.192200,20109,-0.0096,-0.253,2.246,0.955,-0.013,-0.005,0.006,-0.128,0.010,-0.029,0.125,0.011,-0.001,-0.274,2.253,0.126,1497,1300,900,1495,-3.825,1.723,-335.390,1,82,0,-0.010,-0.004,0.013,0.001,-0.021,0.008,-0.829,2.129,0.119,-0.000,0.014,-0.002,2.247,-0.013
39.685127000,3.488309000,3.859497,43,2380.952393,20110,-0.0067,-0.253,2.245,0.955,-0.011,-0.010,0.009,-0.124,0.011,-0.031,0.182,0.023,-0.052,-0.274,2.253,0.126,1496,1300,900,1495,-3.846,1.731,-336.426,1,82,0,-0.010,-0.004,0.011,0.003,-0.021,0.008,-0.829,2.128,0.119,-0.000,0.014,-0.001,2.247,-0.011
39.696956000,3.500138000,3.869568,43,331.235504,20111,0.0018,-0.253,2.245,0.955,-0.010,-0.012,0.012,-0.123,0.010,-0.032,0.177,-0.015,-0.062,-0.274,2.253,0.126,1496,1300,900,1495,-3.867,1.739,-337.463,1,82,0,-0.010,-0.004,0.010,0.004,-0.021,0.008,-0.829,2.125,0.120,-0.000,0.014,-0.002,2.245,-0.010
39.712140000,3.515322000,3.879700,43,84.595215,20112,0.0050,-0.253,2.245,0.955,-0.010,-0.014,0.008,-0.126,0.010,-0.032,0.040,0.003,-0.063,-0.274,2.253,0.126,1495,1300,900,1495,-3.887,1.747,-338.499,1,82,0,-0.010,-0.004,0.010,0.005,-0.021,0.008,-0.829,2.122,0.121,-0.000,0.014,-0.002,2.243,-0.010
39.722839000,3.526021000,3.889709,43,65.889175,20113,0.0007,-0.253,2.245,0.955,-0.009,-0.017,0.006,-0.131,0.013,-0.033,-0.084,0.073,-0.062,-0.274,2.253,0.126,1494,1300,900,1495,-3.908,1.756,-339.536,1,82,0,-0.010,-0.004,0.009,0.005,-0.020,0.009,-0.829,2.119,0.122,-0.000,0.014,-0.002,2.241,-0.009
39.727161000,3.530343000,3.899475,43,93.527870,20114,-0.0054,-0.254,2.245,0.955,-0.010,-0.018,0.008,-0.136,0.015,-0.033,-0.205,0.103,-0.033,-0.274,2.253,0.126,1494,1300,900,1495,-3.928,1.765,-340.573,1,82,0,-0.010,-0.004,0.010,0.004,-0.020,0.009,-0.829,2.113,0.122,-0.000,0.014,-0.004,2.235,-0.010
39.738187000,3.541369000,3.909729,43,231.642349,20115,0.0008,-0.254,2.244,0.956,-0.015,-0.021,0.018,-0.132,0.008,-0.030,-0.042,-0.089,0.039,-0.274,2.253,0.126,1494,1300,900,1495,-3.948,1.774,-341.610,1,82,0,-0.010,-0.004,0.015,-0.001,-0.020,0.009,-0.830,2.093,0.123,-0.000,0.014,-0.013,2.216,-0.015
39.751548000,3.554730000,3.919495,43,90.744102,20116,0.0036,-0.254,2.244,0.956,-0.015,-0.025,0.023,-0.130,0.007,-0.030,0.026,-0.101,0.022,-0.274,2.253,0.126,1493,1300,900,1495,-3.968,1.783,-342.648,1,82,0,-0.010,-0.004,0.015,-0.001,-0.020,0.009,-0.830,2.085,0.124,-0.000,0.014,-0.006,2.208,-0.015
39.781368000,3.584550000,3.919495,0,74.889542,0,0,-0.254,2.244,0.956,-0.015,-0.025,0.023,-0.130,0.007,-0.030,0.026,-0.101,0.022,0.000,0.000,0.000,1493,1300,900,1495,0.000,0.000,0.000,0,82,2,-0.010,-0.004,0.015,-0.001,-0.020,0.009,-0.830,2.085,0.124,-0.000,0.014,-0.006,2.208,-0.015
39.793500000,3.596682000,3.929565,43,74.889542,20117,0.0319,-0.254,2.244,0.956,-0.015,-0.026,0.020,-0.130,0.008,-0.031,0.008,-0.049,-0.003,-0.274,2.253,0.126,1492,1300,900,1495,-3.988,1.793,-343.686,1,82,0,-0.010,-0.004,0.015,-0.001,-0.020,0.010,-0.830,2.077,0.124,-0.000,0.014,-0.005,2.201,-0.015
39.793855000,3.597037000,3.938110,43,23.839607,20118,-0.0082,-0.255,2.243,0.957,-0.020,-0.025,0.024,-0.132,0.005,-0.029,-0.037,-0.127,0.050,-0.274,2.253,0.126,1493,1300,900,1495,-4.007,1.803,-344.724,1,82,0,-0.010,-0.004,0.020,-0.006,-0.019,0.010,-0.831,2.057,0.125,-0.000,0.014,-0.015,2.182,-0.020
39.794075000,3.597257000,3.949707,43,2857.142822,20119,-0.0114,-0.255,2.243,0.957,-0.021,-0.023,0.021,-0.133,0.004,-0.028,-0.049,-0.108,0.069,-0.274,2.253,0.126,1493,1300,900,1496,-4.026,1.813,-345.762,1,82,0,-0.010,-0.004,0.021,-0.007,-0.019,0.010,-0.831,2.040,0.126,-0.000,0.014,-0.010,2.165,-0.021
39.794285000,3.597467000,3.959717,43,4608.294922,20120,-0.0098,-0.255,2.243,0.957,-0.023,-0.023,0.019,-0.133,0.005,-0.026,-0.048,-0.062,0.085,-0.274,2.253,0.126,1493,1300,900,1496,-4.045,1.824,-346.801,1,82,0,-0.009,-0.004,0.023,-0.010,-0.019,0.010,-0.831,2.019,0.126,-0.000,0.013,-0.014,2.146,-0.023
39.798179000,3.601361000,3.969666,43,4830.917969,20121,-0.0061,-0.255,2.243,0.957,-0.027,-0.023,0.017,-0.133,0.006,-0.024,-0.035,-0.025,0.120,-0.274,2.253,0.126,1493,1300,900,1496,-4.063,1.834,-347.840,1,82,0,-0.009,-0.004,0.027,-0.014,-0.018,0.011,-0.831,1.993,0.127,-0.000,0.013,-0.018,2.120,-0.027
39.807113000,3.610295000,3.977844,43,257.003326,20122,0.0008,-0.256,2.243,0.957,-0.033,-0.024,0.018,-0.132,0.006,-0.022,0.010,0.002,0.156,-0.274,2.253,0.126,1493,1300,900,1497,-4.081,1.845,-348.879,1,82,0,-0.009,-0.004,0.033,-0.020,-0.018,0.011,-0.831,1.964,0.128,-0.000,0.013,-0.024,2.092,-0.033
39.823835000,3.627017000,3.989746,43,111.994621,20123,0.0048,-0.256,2.242,0.957,-0.034,-0.023,0.017,-0.131,0.007,-0.020,0.033,0.006,0.158,-0.274,2.253,0.126,1493,1300,900,1497,-4.099,1.856,-349.918,1,82,0,-0.009,-0.004,0.034,-0.022,-0.018,0.011,-0.831,1.933,0.128,-0.000,0.013,-0.017,2.061,-0.034
39.831474000,3.634656000,3.998657,43,59.822926,20124,-0.0013,-0.257,2.242,0.958,-0.041,-0.023,0.017,-0.131,0.007,-0.018,0.018,0.013,0.179,-0.274,2.253,0.126,1493,1300,900,1497,-4.116,1.868,-350.957,1,82,0,-0.009,-0.004,0.041,-0.028,-0.017,0.011,-0.832,1.895,0.129,-0.000,0.013,-0.028,2.024,-0.041
39.845464000,3.648646000,4.009949,43,131.044418,20125,0.0027,-0.257,2.242,0.958,-0.043,-0.024,0.014,-0.131,0.008,-0.017,0.019,0.040,0.148,-0.274,2.253,0.126,1493,1300,900,1497,-4.133,1.879,-351.997,1,82,0,-0.008,-0.004,0.043,-0.031,-0.016,0.012,-0.832,1.855,0.130,-0.000,0.012,-0.024,1.984,-0.043
39.852833000,3.656015000,4.019653,43,71.510300,20126,-0.0023,-0.258,2.242,0.958,-0.048,-0.025,0.012,-0.130,0.010,-0.018,0.020,0.087,0.099,-0.274,2.253,0.126,1492,1300,900,1497,-4.148,1.891,-353.036,1,82,0,-0.008,-0.004,0.048,-0.036,-0.016,0.012,-0.832,1.811,0.130,-0.000,0.012,-0.030,1.941,-0.048
39.868902000,3.672084000,4.029907,43,135.814209,20127,0.0058,-0.259,2.241,0.958,-0.050,-0.025,0.009,-0.128,0.010,-0.017,0.081,0.044,0.082,-0.274,2.253,0.126,1492,1300,900,1497,-4.164,1.903,-354.076,1,82,0,-0.008,-0.004,0.050,-0.038,-0.015,0.012,-0.832,1.772,0.131,-0.000,0.012,-0.025,1.903,-0.050
39.891613000,3.694795000,4.039673,43,62.250996,20128,0.0129,-0.259,2.241,0.958,-0.049,-0.027,0.009,-0.125,0.007,-0.018,0.135,-0.040,0.046,-0.274,2.253,0.126,1492,1300,900,1497,-4.179,1.916,-355.116,1,82,0,-0.007,-0.004,0.049,-0.038,-0.015,0.012,-0.832,1.739,0.131,-0.000,0.012,-0.023,1.870,-0.049
39.891971000,3.695153000,4.049622,43,44.043163,20129,-0.0096,-0.260,2.241,0.958,-0.050,-0.028,0.009,-0.123,0.004,-0.018,0.153,-0.095,0.041,-0.274,2.253,0.126,1492,1300,900,1497,-4.193,1.928,-356.155,1,82,0,-0.007,-0.004,0.050,-0.038,-0.014,0.013,-0.832,1.704,0.132,-0.000,0.011,-0.024,1.835,-0.050
39.892194000,3.695376000,4.059692,43,2832.861084,20130,-0.0099,-0.260,2.240,0.958,-0.051,-0.029,0.011,-0.121,0.002,-0.017,0.153,-0.117,0.052,-0.274,2.253,0.126,1491,1300,900,1497,-4.207,1.941,-357.195,1,82,0,-0.007,-0.004,0.051,-0.040,-0.014,0.013,-0.832,1.664,0.132,-0.000,0.011,-0.026,1.797,-0.051
39.896088000,3.699270000,4.069824,43,4545.454590,20131,-0.0062,-0.261,2.240,0.958,-0.054,-0.030,0.013,-0.121,0.000,-0.016,0.127,-0.143,0.073,-0.274,2.253,0.126,1491,1300,900,1497,-4.220,1.955,-358.236,1,82,0,-0.007,-0.004,0.054,-0.043,-0.013,0.013,-0.832,1.619,0.133,-0.000,0.011,-0.030,1.752,-0.054
39.907542000,3.710724000,4.079712,43,257.003326,20132,0.0016,-0.261,2.240,0.959,-0.058,-0.032,0.017,-0.121,-0.001,-0.014,0.079,-0.143,0.093,-0.274,2.253,0.126,1491,1300,900,1498,-4.232,1.969,-359.276,1,82,0,-0.006,-0.004,0.058,-0.047,-0.012,0.014,-0.832,1.569,0.134,-0.000,0.010,-0.034,1.703,-0.058
39.915444000,3.718626000,4.089722,43,87.359131,20133,-0.0021,-0.262,2.239,0.959,-0.063,-0.033,0.018,-0.124,-0.002,-0.012,-0.002,-0.114,0.116,-0.274,2.253,0.126,1490,1300,900,1498,-4.244,1.983,-360.317,1,82,0,-0.006,-0.004,0.063,-0.052,-0.012,0.014,-0.833,1.513,0.134,-0.000,0.010,-0.037,1.647,-0.063
39.924349000,3.727531000,4.099792,43,126.662445,20134,-0.0012,-0.263,2.239,0.959,-0.068,-0.030,0.018,-0.126,-0.001,-0.009,-0.071,-0.073,0.155,-0.274,2.253,0.126,1491,1300,900,1498,-4.255,1.997,-361.358,1,82,0,-0.005,-0.004,0.068,-0.058,-0.011,0.014,-0.833,1.452,0.135,-0.000,0.010,-0.041,1.586,-0.068
39.936606000,3.739788000,4.109741,43,112.384804,20135,0.0023,-0.264,2.239,0.959,-0.073,-0.029,0.019,-0.128,-0.001,-0.008,-0.086,-0.053,0.142,-0.274,2.253,0.126,1491,1300,900,1499,-4.265,2.012,-362.399,1,82,0,-0.005,-0.004,0.073,-0.063,-0.010,0.015,-0.833,1.388,0.135,-0.000,0.009,-0.043,1.523,-0.073
