New control log.
Raw c time,robot_local_time,global time,data size,frequency,received_sequence_number,latency,x,y,z,dx,dy,dz,pitch,roll,yaw,dpitch,droll,dyaw,setx,sety,setz,u_roll,u_pitch,u_z,u_yaw,int_x,int_y,int_z,count_delta,voltage,error,P_term_pos_x,I_term_pos_x,D_term_pos_x,desired_velocity_x,error_pos_x,error_pos_y,error_pos_z,P_term_vel_x,I_term_vel_x,D_term_vel_x,error_vel_x,d_error_vel_x,desired_pitch_angle,actual_vel_x
101.835916000,7.734470000,7.920013,43,105.797714,42920,0.0046,-0.624,2.271,0.940,0.012,-0.001,0.007,-0.047,-0.048,0.102,-0.087,-0.012,-0.041,-0.215,2.244,0.185,1505,1444,900,1514,134.510,-9.314,-701.533,1,82,0,0.204,0.135,-0.012,0.327,0.409,-0.028,-0.755,47.323,8.666,0.000,0.315,0.273,55.989,0.012
101.842914000,7.741468000,7.929108,43,69.132385,42921,-0.0021,-0.624,2.271,0.940,0.010,-0.003,0.009,-0.048,-0.049,0.102,-0.108,-0.015,-0.026,-0.215,2.244,0.185,1505,1443,900,1514,134.919,-9.342,-702.476,1,82,0,0.204,0.135,-0.010,0.329,0.409,-0.028,-0.755,47.876,8.682,0.000,0.319,0.405,56.558,0.010
101.850819000,7.749373000,7.939911,43,143.041046,42922,-0.0029,-0.624,2.271,0.940,0.008,-0.004,0.009,-0.049,-0.049,0.103,-0.104,-0.014,-0.011,-0.215,2.244,0.185,1505,1442,900,1514,135.327,-9.369,-703.421,1,82,0,0.204,0.135,-0.008,0.331,0.409,-0.027,-0.755,48.455,8.698,0.000,0.323,0.357,57.153,0.008
101.861822000,7.760376000,7.949860,43,126.582275,42923,0.0010,-0.624,2.271,0.940,0.005,-0.008,0.015,-0.049,-0.053,0.104,-0.079,-0.110,0.025,-0.215,2.244,0.185,1504,1441,900,1514,135.736,-9.397,-704.365,1,82,0,0.204,0.136,-0.005,0.335,0.409,-0.027,-0.756,49.592,8.714,0.000,0.331,0.762,58.306,0.005
101.873096000,7.771650000,7.960205,43,90.942162,42924,0.0009,-0.624,2.271,0.940,0.004,-0.009,0.014,-0.049,-0.052,0.103,-0.048,-0.071,-0.005,-0.215,2.244,0.185,1504,1441,900,1514,136.145,-9.424,-705.310,1,82,0,0.204,0.136,-0.004,0.336,0.409,-0.027,-0.756,49.828,8.731,0.000,0.332,0.152,58.559,0.004
101.880970000,7.779524000,7.969757,43,88.746895,42925,-0.0017,-0.624,2.271,0.940,0.003,-0.009,0.011,-0.049,-0.052,0.103,-0.029,-0.035,-0.015,-0.215,2.244,0.185,1504,1441,900,1514,136.554,-9.451,-706.254,1,82,0,0.204,0.137,-0.003,0.338,0.409,-0.027,-0.756,50.219,8.748,0.000,0.335,0.273,58.967,0.003
101.892571000,7.791125000,7.980133,43,127.080948,42926,0.0012,-0.624,2.271,0.940,0.002,-0.007,0.010,-0.048,-0.051,0.102,-0.014,-0.013,-0.024,-0.215,2.244,0.185,1504,1440,900,1514,136.963,-9.478,-707.199,1,82,0,0.204,0.137,-0.002,0.340,0.409,-0.027,-0.756,50.715,8.765,0.000,0.338,0.318,59.479,0.002
101.906335000,7.804889000,7.990082,43,86.251511,42927,0.0038,-0.624,2.271,0.940,-0.001,-0.004,0.008,-0.047,-0.051,0.102,0.012,-0.004,-0.009,-0.215,2.244,0.185,1505,1439,900,1514,137.372,-9.505,-708.144,1,82,0,0.204,0.137,0.001,0.343,0.409,-0.027,-0.756,51.502,8.782,0.000,0.343,0.528,60.284,-0.001
101.910431000,7.808985000,8.000336,43,72.690269,42928,-0.0062,-0.624,2.271,0.940,-0.002,-0.002,0.007,-0.047,-0.050,0.103,0.030,0.025,0.007,-0.215,2.244,0.185,1505,1439,900,1514,137.781,-9.532,-709.089,1,82,0,0.204,0.138,0.002,0.345,0.409,-0.027,-0.756,52.035,8.799,0.000,0.347,0.346,60.834,-0.002
101.922782000,7.821336000,8.009857,43,244.498779,42929,0.0028,-0.624,2.271,0.941,-0.004,-0.002,0.008,-0.046,-0.049,0.104,0.042,0.026,0.019,-0.215,2.244,0.185,1505,1438,900,1514,138.190,-9.559,-710.033,1,82,0,0.205,0.138,0.004,0.346,0.409,-0.027,-0.756,52.534,8.817,0.000,0.350,0.350,61.351,-0.004
101.932668000,7.831222000,8.020386,43,81.004456,42930,-0.0006,-0.625,2.271,0.941,-0.004,-0.003,0.010,-0.045,-0.050,0.104,0.051,-0.007,0.029,-0.215,2.244,0.185,1505,1438,900,1514,138.599,-9.586,-710.979,1,82,0,0.205,0.139,0.004,0.348,0.409,-0.027,-0.756,52.778,8.834,0.000,0.352,0.154,61.612,-0.004
101.946596000,7.845150000,8.029602,43,101.224823,42931,0.0047,-0.625,2.271,0.941,-0.007,-0.008,0.012,-0.045,-0.050,0.104,0.026,0.004,0.022,-0.215,2.244,0.185,1504,1437,900,1514,139.008,-9.613,-711.924,1,82,0,0.205,0.139,0.007,0.351,0.409,-0.027,-0.756,53.742,8.852,0.000,0.358,0.697,62.594,-0.007
101.951026000,7.849580000,8.039917,43,71.833923,42932,-0.0059,-0.625,2.270,0.941,-0.007,-0.010,0.011,-0.046,-0.051,0.105,-0.002,-0.008,0.029,-0.215,2.244,0.185,1504,1437,900,1514,139.417,-9.640,-712.869,1,82,0,0.205,0.139,0.007,0.352,0.409,-0.027,-0.756,53.836,8.870,0.000,0.359,0.061,62.706,-0.007
101.965595000,7.864149000,8.049988,43,226.039780,42933,0.0045,-0.625,2.270,0.941,-0.008,-0.012,0.010,-0.047,-0.052,0.105,-0.024,-0.050,0.042,-0.215,2.244,0.185,1503,1437,900,1514,139.827,-9.666,-713.815,1,82,0,0.205,0.140,0.008,0.352,0.409,-0.026,-0.756,53.946,8.888,0.000,0.360,0.073,62.834,-0.008
101.969811000,7.868365000,8.058441,43,68.667168,42934,-0.0042,-0.625,2.270,0.941,-0.010,-0.017,0.009,-0.049,-0.054,0.107,-0.077,-0.081,0.064,-0.215,2.244,0.185,1502,1436,900,1515,140.237,-9.693,-714.761,1,82,0,0.205,0.140,0.010,0.355,0.410,-0.026,-0.756,54.616,8.906,0.000,0.364,0.528,63.522,-0.010
101.980048000,7.878602000,8.070251,43,237.529694,42935,-0.0016,-0.625,2.270,0.941,-0.010,-0.018,0.007,-0.051,-0.055,0.108,-0.087,-0.076,0.075,-0.215,2.244,0.185,1502,1436,900,1515,140.646,-9.719,-715.706,1,82,0,0.205,0.141,0.010,0.355,0.410,-0.026,-0.756,54.760,8.925,0.000,0.365,0.082,63.685,-0.010
101.992383000,7.890937000,8.079895,43,97.732605,42936,0.0027,-0.625,2.269,0.941,-0.011,-0.021,0.006,-0.051,-0.054,0.109,-0.085,-0.038,0.075,-0.215,2.244,0.185,1501,1435,900,1515,141.056,-9.744,-716.652,1,82,0,0.205,0.141,0.011,0.357,0.410,-0.026,-0.757,55.316,8.943,0.000,0.369,0.384,64.259,-0.011
102.005814000,7.904368000,8.089905,43,81.109581,42937,0.0034,-0.625,2.269,0.941,-0.011,-0.022,0.005,-0.050,-0.054,0.109,-0.029,-0.034,0.076,-0.215,2.244,0.185,1501,1435,900,1515,141.466,-9.770,-717.598,1,82,0,0.205,0.141,0.011,0.357,0.410,-0.025,-0.757,55.237,8.961,-0.000,0.368,-0.052,64.199,-0.011
102.013945000,7.912499000,8.099976,43,74.482346,42938,-0.0019,-0.625,2.269,0.941,-0.011,-0.020,0.002,-0.049,-0.053,0.110,0.013,0.002,0.072,-0.215,2.244,0.185,1501,1435,900,1515,141.876,-9.795,-718.543,1,82,0,0.205,0.142,0.011,0.358,0.410,-0.025,-0.756,55.287,8.980,0.000,0.369,0.033,64.267,-0.011
102.021680000,7.920234000,8.110260,43,123.092072,42939,-0.0026,-0.626,2.269,0.941,-0.010,-0.020,-0.003,-0.049,-0.051,0.109,0.012,0.041,0.039,-0.215,2.244,0.185,1501,1435,900,1515,142.286,-9.820,-719.489,1,82,0,0.205,0.142,0.010,0.358,0.410,-0.025,-0.756,55.251,8.998,-0.000,0.368,-0.023,64.250,-0.010
102.029937000,7.928491000,8.119598,43,129.366104,42940,-0.0011,-0.626,2.269,0.941,-0.011,-0.022,-0.003,-0.047,-0.051,0.108,0.040,0.034,-0.007,-0.215,2.244,0.185,1501,1435,900,1515,142.697,-9.845,-720.434,1,82,0,0.205,0.143,0.011,0.359,0.410,-0.025,-0.756,55.542,9.017,0.000,0.370,0.207,64.559,-0.011
102.049339000,7.947893000,8.130127,43,121.226814,42941,0.0089,-0.626,2.268,0.941,-0.012,-0.022,-0.004,-0.046,-0.051,0.108,0.052,0.021,-0.012,-0.215,2.244,0.185,1501,1435,900,1515,143.107,-9.869,-721.379,1,82,0,0.205,0.143,0.012,0.360,0.410,-0.025,-0.756,55.810,9.035,0.000,0.372,0.170,64.846,-0.012
102.050313000,7.948867000,8.140106,43,51.562340,42942,-0.0090,-0.626,2.268,0.941,-0.014,-0.021,-0.004,-0.045,-0.051,0.108,0.064,0.022,0.000,-0.215,2.244,0.185,1501,1434,900,1515,143.518,-9.894,-722.324,1,82,0,0.205,0.144,0.014,0.363,0.411,-0.024,-0.756,56.450,9.054,0.000,0.376,0.427,65.504,-0.014
102.061354000,7.959908000,8.149719,43,1033.057861,42943,0.0014,-0.626,2.268,0.941,-0.015,-0.019,-0.005,-0.044,-0.050,0.108,0.097,0.051,0.006,-0.215,2.244,0.185,1501,1434,900,1515,143.928,-9.918,-723.269,1,82,0,0.205,0.144,0.015,0.364,0.411,-0.024,-0.756,56.773,9.073,0.000,0.378,0.225,65.847,-0.015
102.072810000,7.971364000,8.159546,43,90.612541,42944,0.0016,-0.626,2.268,0.941,-0.015,-0.017,-0.004,-0.042,-0.049,0.109,0.104,0.058,0.035,-0.215,2.244,0.185,1502,1434,900,1515,144.339,-9.942,-724.214,1,82,0,0.205,0.144,0.015,0.364,0.411,-0.024,-0.756,56.829,9.092,0.000,0.379,0.037,65.921,-0.015
102.080015000,7.978569000,8.169800,43,87.343872,42945,-0.0031,-0.626,2.268,0.941,-0.014,-0.014,-0.006,-0.041,-0.047,0.111,0.100,0.081,0.063,-0.215,2.244,0.185,1502,1434,900,1515,144.750,-9.967,-725.159,1,82,0,0.206,0.145,0.014,0.364,0.411,-0.024,-0.756,56.795,9.111,-0.000,0.379,-0.022,65.906,-0.014
102.092900000,7.991454000,8.180115,43,138.908188,42946,0.0026,-0.627,2.268,0.940,-0.014,-0.012,-0.007,-0.042,-0.045,0.112,0.067,0.132,0.075,-0.215,2.244,0.185,1503,1434,900,1515,145.161,-9.991,-726.104,1,82,0,0.206,0.145,0.014,0.364,0.411,-0.024,-0.756,56.681,9.130,-0.000,0.378,-0.073,65.811,-0.014
102.103030000,8.001584000,8.189911,43,77.657837,42947,0.0003,-0.627,2.268,0.940,-0.013,-0.010,-0.006,-0.042,-0.044,0.114,0.051,0.106,0.096,-0.215,2.244,0.185,1503,1434,900,1516,145.573,-10.015,-727.049,1,82,0,0.206,0.146,0.013,0.364,0.411,-0.024,-0.756,56.488,9.149,-0.000,0.377,-0.131,65.637,-0.013
102.110572000,8.009126000,8.199860,43,98.784943,42948,-0.0024,-0.627,2.268,0.940,-0.011,-0.012,-0.005,-0.041,-0.043,0.114,0.047,0.100,0.076,-0.215,2.244,0.185,1503,1434,900,1516,145.984,-10.038,-727.994,1,82,0,0.206,0.146,0.011,0.362,0.411,-0.024,-0.756,55.904,9.167,-0.000,0.373,-0.391,65.071,-0.011
102.120181000,8.018735000,8.209961,43,132.678787,42949,-0.0005,-0.627,2.267,0.940,-0.008,-0.013,-0.005,-0.042,-0.043,0.114,0.009,0.078,0.052,-0.215,2.244,0.185,1503,1435,900,1516,146.395,-10.062,-728.938,1,82,0,0.206,0.146,0.008,0.360,0.411,-0.024,-0.756,55.168,9.186,-0.000,0.368,-0.486,64.354,-0.008
102.136351000,8.034905000,8.219727,43,104.144966,42950,0.0064,-0.627,2.267,0.940,-0.004,-0.014,-0.005,-0.044,-0.043,0.113,-0.035,0.059,0.031,-0.215,2.244,0.185,1502,1436,900,1516,146.807,-10.086,-729.883,1,82,0,0.206,0.147,0.004,0.357,0.411,-0.024,-0.756,54.106,9.204,-0.000,0.361,-0.725,63.310,-0.004
102.150369000,8.048923000,8.229858,43,61.869701,42951,0.0039,-0.627,2.267,0.940,-0.001,-0.015,-0.003,-0.045,-0.043,0.112,-0.049,0.055,-0.002,-0.215,2.244,0.185,1502,1437,900,1515,147.218,-10.109,-730.828,1,82,0,0.206,0.147,0.001,0.354,0.411,-0.023,-0.756,53.179,9.222,-0.000,0.355,-0.610,62.401,-0.001
102.163414000,8.061968000,8.239716,43,71.367401,42952,0.0032,-0.626,2.267,0.940,0.001,-0.016,-0.002,-0.046,-0.043,0.112,-0.064,0.033,-0.009,-0.215,2.244,0.185,1502,1438,900,1515,147.629,-10.132,-731.772,1,82,0,0.206,0.148,-0.001,0.352,0.411,-0.023,-0.756,52.562,9.239,-0.000,0.350,-0.417,61.801,0.001
102.163833000,8.062387000,8.249664,43,76.693001,42953,-0.0095,-0.626,2.267,0.940,0.004,-0.017,-0.001,-0.047,-0.042,0.110,-0.074,0.050,-0.053,-0.215,2.244,0.185,1502,1438,900,1515,148.040,-10.155,-732.717,1,82,0,0.205,0.148,-0.004,0.350,0.411,-0.023,-0.756,51.937,9.256,-0.000,0.346,-0.419,61.194,0.004
102.170662000,8.069216000,8.259979,43,2415.458984,42954,-0.0035,-0.626,2.266,0.940,0.005,-0.017,0.001,-0.050,-0.045,0.111,-0.123,-0.033,-0.014,-0.215,2.244,0.185,1502,1439,900,1515,148.451,-10.178,-733.662,1,82,0,0.205,0.148,-0.005,0.349,0.411,-0.023,-0.756,51.653,9.274,-0.000,0.344,-0.184,60.926,0.005
102.180852000,8.079406000,8.270142,43,146.498688,42955,0.0000,-0.626,2.266,0.940,0.005,-0.017,0.001,-0.052,-0.045,0.112,-0.155,-0.034,-0.003,-0.215,2.244,0.185,1502,1438,900,1515,148.862,-10.201,-734.607,1,82,0,0.205,0.149,-0.005,0.350,0.411,-0.023,-0.756,51.747,9.291,0.000,0.345,0.062,61.038,0.005
102.196522000,8.095076000,8.279938,43,98.202888,42956,0.0059,-0.626,2.266,0.940,0.004,-0.017,0.001,-0.054,-0.045,0.111,-0.156,-0.014,-0.004,-0.215,2.244,0.185,1502,1438,900,1515,149.272,-10.223,-735.551,1,82,0,0.205,0.149,-0.004,0.351,0.411,-0.022,-0.756,52.130,9.308,0.000,0.348,0.261,61.439,0.004
102.203943000,8.102497000,8.289764,43,63.852882,42957,-0.0024,-0.626,2.266,0.940,0.002,-0.015,0.002,-0.055,-0.045,0.112,-0.144,0.001,-0.001,-0.215,2.244,0.185,1502,1438,900,1515,149.683,-10.245,-736.496,1,82,0,0.205,0.150,-0.002,0.353,0.411,-0.022,-0.756,52.519,9.326,0.000,0.350,0.264,61.845,0.002
102.224339000,8.122893000,8.299896,43,134.861771,42958,0.0103,-0.626,2.266,0.941,0.002,-0.014,0.003,-0.055,-0.044,0.111,-0.108,0.019,-0.004,-0.215,2.244,0.185,1502,1437,900,1515,150.094,-10.268,-737.441,1,82,0,0.205,0.150,-0.002,0.354,0.411,-0.022,-0.756,52.728,9.343,0.000,0.352,0.137,62.071,0.002
102.233416000,8.131970000,8.309998,43,49.043648,42959,-0.0010,-0.626,2.266,0.941,0.002,-0.012,0.003,-0.054,-0.043,0.111,-0.054,0.027,-0.004,-0.215,2.244,0.185,1502,1437,900,1515,150.505,-10.290,-738.386,1,82,0,0.205,0.151,-0.002,0.354,0.411,-0.022,-0.756,52.899,9.361,0.000,0.353,0.113,62.260,0.002
102.241331000,8.139885000,8.320007,43,110.229279,42960,-0.0021,-0.626,2.266,0.941,0.001,-0.010,0.003,-0.053,-0.043,0.112,-0.014,0.026,0.007,-0.215,2.244,0.185,1503,1437,900,1515,150.916,-10.312,-739.331,1,82,0,0.205,0.151,-0.001,0.355,0.411,-0.022,-0.756,53.022,9.379,0.000,0.353,0.082,62.401,0.001
102.241642000,8.140196000,8.329926,43,126.422249,42961,-0.0096,-0.626,2.266,0.941,0.001,-0.009,0.003,-0.051,-0.043,0.112,0.026,0.015,0.007,-0.215,2.244,0.185,1503,1437,900,1515,151.327,-10.334,-740.276,1,82,0,0.205,0.151,-0.001,0.356,0.411,-0.022,-0.756,53.265,9.396,0.000,0.355,0.163,62.662,0.001
102.252834000,8.151388000,8.339752,43,3289.473633,42962,0.0014,-0.626,2.266,0.941,-0.000,-0.007,0.002,-0.051,-0.043,0.111,0.040,0.009,-0.005,-0.215,2.244,0.185,1503,1436,900,1515,151.738,-10.356,-741.221,1,82,0,0.205,0.152,0.000,0.357,0.411,-0.022,-0.756,53.651,9.414,0.000,0.358,0.261,63.065,-0.000
102.266795000,8.165349000,8.348419,43,89.381477,42963,0.0053,-0.626,2.266,0.941,-0.001,-0.006,0.002,-0.051,-0.044,0.111,0.031,-0.008,-0.005,-0.215,2.244,0.185,1503,1436,900,1515,152.148,-10.378,-742.166,1,82,0,0.205,0.152,0.001,0.359,0.411,-0.022,-0.756,54.055,9.432,0.000,0.360,0.311,63.487,-0.001
102.271709000,8.170263000,8.359741,43,71.653770,42964,-0.0064,-0.626,2.266,0.941,-0.003,-0.005,0.002,-0.051,-0.044,0.112,0.023,-0.008,0.001,-0.215,2.244,0.185,1504,1436,900,1515,152.559,-10.400,-743.111,1,82,0,0.205,0.153,0.003,0.361,0.411,-0.022,-0.756,54.493,9.450,0.000,0.363,0.258,63.944,-0.003
102.280105000,8.178659000,8.370209,43,203.748978,42965,-0.0021,-0.626,2.266,0.941,-0.003,-0.004,0.003,-0.050,-0.044,0.111,0.023,-0.005,-0.002,-0.215,2.244,0.185,1504,1435,900,1515,152.971,-10.422,-744.056,1,82,0,0.206,0.153,0.003,0.362,0.411,-0.022,-0.756,54.771,9.469,0.000,0.365,0.177,64.240,-0.003
102.292382000,8.190936000,8.380249,43,119.203720,42966,0.0022,-0.626,2.266,0.941,-0.004,-0.002,0.004,-0.050,-0.044,0.112,0.027,-0.009,0.011,-0.215,2.244,0.185,1504,1435,900,1515,153.382,-10.444,-745.002,1,82,0,0.206,0.153,0.004,0.362,0.411,-0.022,-0.756,54.911,9.487,0.000,0.366,0.093,64.398,-0.004
102.305370000,8.203924000,8.389679,43,81.492950,42967,0.0036,-0.627,2.266,0.941,-0.003,-0.002,0.006,-0.049,-0.044,0.113,0.057,-0.007,0.033,-0.215,2.244,0.185,1504,1435,900,1516,153.793,-10.466,-745.947,1,82,0,0.206,0.154,0.003,0.362,0.411,-0.022,-0.756,54.820,9.505,-0.000,0.365,-0.064,64.325,-0.003
102.334355000,8.232909000,8.399719,43,77.023804,42968,0.0189,-0.626,2.266,0.941,-0.002,-0.001,0.008,-0.047,-0.045,0.114,0.083,-0.026,0.039,-0.215,2.244,0.185,1504,1436,900,1516,154.204,-10.488,-746.893,1,82,0,0.206,0.154,0.002,0.361,0.411,-0.022,-0.756,54.414,9.523,-0.000,0.363,-0.269,63.938,-0.002
102.341179000,8.239733000,8.409607,43,34.508938,42969,-0.0031,-0.626,2.266,0.941,0.001,-0.002,0.010,-0.046,-0.046,0.114,0.092,-0.046,0.032,-0.215,2.244,0.185,1504,1436,900,1516,154.615,-10.510,-747.838,1,82,0,0.205,0.155,-0.001,0.359,0.411,-0.022,-0.757,53.769,9.541,-0.000,0.358,-0.435,63.310,0.001
102.341546000,8.240100000,8.419891,43,146.670578,42970,-0.0099,-0.626,2.266,0.941,0.002,-0.002,0.011,-0.045,-0.047,0.113,0.088,-0.058,-0.001,-0.215,2.244,0.185,1504,1437,900,1515,155.026,-10.532,-748.784,1,82,0,0.205,0.155,-0.002,0.358,0.411,-0.022,-0.757,53.414,9.559,-0.000,0.356,-0.230,62.973,0.002
102.341777000,8.240331000,8.429901,43,2762.430908,42971,-0.0098,-0.626,2.266,0.942,0.003,-0.002,0.013,-0.046,-0.050,0.113,0.050,-0.113,0.006,-0.215,2.244,0.185,1504,1437,900,1515,155.437,-10.554,-749.730,1,82,0,0.205,0.155,-0.003,0.358,0.411,-0.022,-0.757,53.240,9.577,-0.000,0.355,-0.116,62.817,0.003
102.355582000,8.254136000,8.439880,43,4385.964844,42972,0.0038,-0.626,2.266,0.942,0.004,-0.001,0.012,-0.046,-0.050,0.112,0.017,-0.090,-0.021,-0.215,2.244,0.185,1505,1437,900,1515,155.847,-10.576,-750.677,1,82,0,0.205,0.156,-0.004,0.358,0.411,-0.022,-0.757,53.092,9.595,-0.000,0.354,-0.099,62.686,0.004
102.365623000,8.264177000,8.449707,43,72.453270,42973,0.0002,-0.626,2.266,0.942,0.004,-0.000,0.013,-0.048,-0.051,0.112,-0.014,-0.104,-0.004,-0.215,2.244,0.185,1505,1437,900,1515,156.258,-10.598,-751.623,1,82,0,0.205,0.156,-0.004,0.357,0.411,-0.022,-0.757,52.963,9.612,-0.000,0.353,-0.087,62.576,0.004
102.373064000,8.271618000,8.459564,43,99.651222,42974,-0.0024,-0.626,2.266,0.942,0.004,0.002,0.013,-0.049,-0.051,0.112,-0.046,-0.076,0.001,-0.215,2.244,0.185,1505,1437,900,1515,156.669,-10.620,-752.570,1,82,0,0.205,0.157,-0.004,0.358,0.411,-0.022,-0.757,53.009,9.630,0.000,0.353,0.031,62.639,0.004
102.381941000,8.280495000,8.468964,43,134.498993,42975,-0.0005,-0.626,2.266,0.942,0.005,0.004,0.014,-0.049,-0.051,0.112,-0.045,-0.041,-0.004,-0.215,2.244,0.185,1506,1437,900,1515,157.080,-10.643,-753.517,1,82,0,0.205,0.157,-0.005,0.357,0.411,-0.022,-0.757,52.712,9.647,-0.000,0.351,-0.211,62.359,0.005
102.392808000,8.291362000,8.480164,43,112.752281,42976,-0.0003,-0.626,2.266,0.942,0.006,0.004,0.013,-0.049,-0.051,0.113,-0.024,-0.037,0.003,-0.215,2.244,0.185,1506,1437,900,1515,157.490,-10.665,-754.464,1,82,0,0.205,0.157,-0.006,0.357,0.411,-0.022,-0.758,52.577,9.665,-0.000,0.351,-0.080,62.242,0.006
102.404277000,8.302831000,8.489929,43,92.064079,42977,0.0017,-0.626,2.266,0.942,0.007,0.005,0.012,-0.049,-0.052,0.113,-0.017,-0.044,0.003,-0.215,2.244,0.185,1506,1438,900,1515,157.900,-10.687,-755.411,1,82,0,0.205,0.158,-0.007,0.356,0.410,-0.022,-0.758,52.280,9.682,-0.000,0.349,-0.203,61.962,0.007
102.416228000,8.314782000,8.499908,43,87.244812,42978,0.0020,-0.626,2.266,0.942,0.007,0.005,0.011,-0.049,-0.053,0.112,-0.025,-0.063,-0.014,-0.215,2.244,0.185,1506,1437,900,1515,158.311,-10.710,-756.358,1,82,0,0.205,0.158,-0.007,0.356,0.410,-0.022,-0.758,52.325,9.700,0.000,0.349,0.030,62.025,0.007
102.424356000,8.322910000,8.509949,43,83.710030,42979,-0.0019,-0.626,2.266,0.942,0.008,0.007,0.009,-0.049,-0.054,0.110,-0.022,-0.064,-0.047,-0.215,2.244,0.185,1506,1437,900,1515,158.721,-10.732,-757.305,1,82,0,0.205,0.159,-0.008,0.356,0.410,-0.022,-0.758,52.295,9.717,-0.000,0.349,-0.020,62.013,0.008
102.432388000,8.330942000,8.520142,43,123.122383,42980,-0.0022,-0.626,2.266,0.942,0.008,0.008,0.007,-0.049,-0.054,0.110,-0.008,-0.065,-0.048,-0.215,2.244,0.185,1506,1438,900,1515,159.131,-10.755,-758.252,1,82,0,0.205,0.159,-0.008,0.356,0.410,-0.023,-0.758,52.258,9.735,-0.000,0.348,-0.024,61.993,0.008
102.442321000,8.340875000,8.528839,43,124.579544,42981,0.0012,-0.626,2.266,0.942,0.008,0.010,0.005,-0.049,-0.054,0.110,-0.010,-0.035,-0.037,-0.215,2.244,0.185,1507,1437,900,1515,159.541,-10.777,-759.200,1,82,0,0.205,0.160,-0.008,0.357,0.410,-0.023,-0.758,52.357,9.752,0.000,0.349,0.076,62.109,0.008
102.473128000,8.371682000,8.539490,43,100.725220,42982,0.0201,-0.625,2.267,0.942,0.007,0.012,0.003,-0.049,-0.052,0.110,-0.012,0.007,-0.030,-0.215,2.244,0.185,1507,1437,900,1515,159.952,-10.800,-760.147,1,82,0,0.205,0.160,-0.007,0.357,0.410,-0.023,-0.758,52.500,9.770,0.000,0.350,0.089,62.269,0.007
102.484608000,8.383162000,8.549744,43,32.468586,42983,0.0012,-0.625,2.267,0.942,0.008,0.014,0.001,-0.050,-0.051,0.110,-0.025,0.046,-0.025,-0.215,2.244,0.185,1508,1437,900,1515,160.361,-10.823,-761.094,1,82,0,0.205,0.160,-0.008,0.358,0.410,-0.023,-0.758,52.516,9.787,0.000,0.350,0.011,62.304,0.008
102.485043000,8.383597000,8.559906,43,87.161163,42984,-0.0097,-0.625,2.267,0.942,0.008,0.016,0.000,-0.051,-0.050,0.110,-0.045,0.063,-0.010,-0.215,2.244,0.185,1508,1437,900,1515,160.771,-10.847,-762.041,1,82,0,0.205,0.161,-0.008,0.358,0.410,-0.023,-0.758,52.583,9.805,0.000,0.351,0.044,62.388,0.008
102.485281000,8.383835000,8.569946,43,2325.581299,42985,-0.0098,-0.625,2.267,0.942,0.007,0.016,0.001,-0.053,-0.050,0.111,-0.076,0.040,0.015,-0.215,2.244,0.185,1508,1437,900,1515,161.181,-10.870,-762.988,1,82,0,0.205,0.161,-0.007,0.359,0.410,-0.024,-0.758,52.738,9.822,0.000,0.352,0.103,62.561,0.007
102.490867000,8.389421000,8.580109,43,4273.504395,42986,-0.0046,-0.625,2.267,0.942,0.007,0.015,0.001,-0.055,-0.050,0.111,-0.104,0.030,0.022,-0.215,2.244,0.185,1508,1437,900,1515,161.591,-10.894,-763.935,1,82,0,0.205,0.162,-0.007,0.359,0.410,-0.024,-0.758,52.821,9.840,0.000,0.352,0.054,62.661,0.007
102.499973000,8.398527000,8.590027,43,179.115173,42987,-0.0008,-0.625,2.267,0.942,0.008,0.014,0.003,-0.056,-0.051,0.111,-0.108,0.000,0.008,-0.215,2.244,0.185,1508,1437,900,1515,162.001,-10.918,-764.883,1,82,0,0.205,0.162,-0.008,0.359,0.410,-0.024,-0.758,52.674,9.857,-0.000,0.351,-0.099,62.532,0.008
102.512374000,8.410928000,8.599487,43,109.914268,42988,0.0029,-0.625,2.267,0.942,0.009,0.013,0.004,-0.056,-0.050,0.110,-0.091,0.024,-0.025,-0.215,2.244,0.185,1507,1437,900,1515,162.410,-10.942,-765.830,1,82,0,0.205,0.162,-0.009,0.358,0.410,-0.024,-0.758,52.387,9.875,-0.000,0.349,-0.202,62.262,0.009
102.521574000,8.420128000,8.609558,43,80.677696,42989,-0.0009,-0.625,2.268,0.943,0.009,0.011,0.006,-0.057,-0.051,0.110,-0.077,-0.012,-0.027,-0.215,2.244,0.185,1507,1437,900,1515,162.820,-10.965,-766.777,1,82,0,0.205,0.163,-0.009,0.359,0.409,-0.024,-0.758,52.488,9.892,0.000,0.350,0.066,62.380,0.009
102.532245000,8.430799000,8.618988,43,108.766586,42990,0.0012,-0.625,2.268,0.943,0.009,0.007,0.011,-0.056,-0.053,0.109,-0.031,-0.065,-0.045,-0.215,2.244,0.185,1506,1437,900,1515,163.229,-10.989,-767.725,1,82,0,0.205,0.163,-0.009,0.359,0.409,-0.024,-0.758,52.392,9.910,-0.000,0.349,-0.068,62.302,0.009
102.546237000,8.444791000,8.629211,43,93.773445,42991,0.0038,-0.625,2.268,0.943,0.009,0.007,0.017,-0.054,-0.058,0.109,0.011,-0.179,-0.016,-0.215,2.244,0.185,1507,1437,900,1515,163.638,-11.013,-768.673,1,82,0,0.205,0.164,-0.009,0.359,0.409,-0.024,-0.759,52.461,9.927,0.000,0.350,0.045,62.388,0.009
