New control log.
Raw c time,robot_local_time,global time,data size,frequency,received_sequence_number,latency,x,y,z,dx,dy,dz,pitch,roll,yaw,dpitch,droll,dyaw,setx,sety,setz,u_roll,u_pitch,u_z,u_yaw,int_x,int_y,int_z,count_delta,voltage,error,P_term_pos_x,I_term_pos_x,D_term_pos_x,desired_velocity_x,error_pos_x,error_pos_y,error_pos_z,P_term_vel_x,I_term_vel_x,D_term_vel_x,error_vel_x,d_error_vel_x,desired_pitch_angle
78.732022000,0.095951000,0.369629,43,111.308990,31086,0.0047,-0.079,2.472,0.917,-0.001,-0.028,0.015,0.073,-0.058,0.028,0.033,0.020,0.080,-0.042,2.933,1.057,1500,1500,900,1500,0.000,0.000,0.000,1,82,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
78.742237000,0.106166000,0.379883,43,69.075081,31087,-0.0000,-0.079,2.472,0.917,-0.004,-0.021,0.016,0.074,-0.057,0.028,0.030,0.021,0.063,-0.042,2.933,1.057,1500,1500,900,1500,0.000,0.000,0.000,1,82,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
78.750497000,0.114426000,0.389648,43,97.952789,31088,-0.0015,-0.079,2.472,0.917,-0.009,-0.021,0.020,0.069,-0.056,0.029,-0.101,0.047,0.081,-0.042,2.933,1.057,1500,1500,900,1500,0.000,0.000,0.000,1,82,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
78.760791000,0.124720000,0.399902,43,121.182747,31089,0.0000,-0.079,2.472,0.917,-0.010,-0.024,0.021,0.066,-0.057,0.029,-0.142,0.012,0.069,-0.042,2.933,1.057,1500,1500,900,1500,0.000,0.000,0.000,1,82,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
78.770823000,0.134752000,0.409668,43,97.191177,31090,0.0003,-0.080,2.471,0.918,-0.009,-0.026,0.021,0.065,-0.058,0.029,-0.132,-0.006,0.048,-0.042,2.933,1.057,1500,1500,900,1500,0.000,0.000,0.000,1,82,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
78.782136000,0.146065000,0.419922,43,99.740677,31091,0.0011,-0.080,2.471,0.918,-0.009,-0.026,0.021,0.065,-0.058,0.028,-0.107,-0.017,0.008,-0.042,2.933,1.057,1500,1500,900,1500,0.000,0.000,0.000,1,82,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
78.790883000,0.154812000,0.429688,43,88.425148,31092,-0.0010,-0.080,2.471,0.918,-0.008,-0.027,0.020,0.065,-0.058,0.028,-0.087,-0.021,-0.009,-0.042,2.933,1.057,1500,1500,900,1500,0.000,0.000,0.000,1,82,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
78.797864000,0.161793000,0.439941,43,114.429565,31093,-0.0033,-0.080,2.471,0.918,-0.007,-0.027,0.019,0.065,-0.058,0.027,-0.065,-0.015,-0.009,-0.042,2.933,1.057,1500,1500,900,1500,0.000,0.000,0.000,1,82,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
78.808014000,0.171943000,0.449707,43,143.348618,31094,0.0004,-0.080,2.470,0.918,-0.007,-0.027,0.019,0.065,-0.058,0.028,-0.050,0.001,0.007,-0.042,2.933,1.057,1500,1500,900,1500,0.000,0.000,0.000,1,82,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
78.834111000,0.198040000,0.459961,43,98.580444,31095,0.0158,-0.080,2.470,0.919,-0.006,-0.026,0.019,0.064,-0.058,0.029,-0.041,0.008,0.024,-0.042,2.933,1.057,1500,1500,900,1500,0.000,0.000,0.000,1,82,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
78.834444000,0.198373000,0.469727,43,38.327393,31096,-0.0094,-0.080,2.470,0.919,-0.005,-0.026,0.019,0.065,-0.057,0.030,-0.020,0.032,0.053,-0.042,2.933,1.057,1500,1500,900,1500,0.000,0.000,0.000,1,82,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
78.839288000,0.203217000,0.479492,43,3048.780518,31097,-0.0049,-0.080,2.470,0.919,-0.003,-0.026,0.018,0.065,-0.055,0.032,-0.001,0.059,0.079,-0.042,2.933,1.057,1500,1500,900,1500,0.000,0.000,0.000,1,82,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
78.850169000,0.214098000,0.489746,43,206.568893,31098,0.0006,-0.080,2.469,0.919,-0.003,-0.025,0.017,0.065,-0.055,0.033,0.001,0.055,0.088,-0.042,2.933,1.057,1500,1500,900,1500,0.000,0.000,0.000,1,82,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
78.859603000,0.223532000,0.499512,43,91.962479,31099,-0.0003,-0.080,2.469,0.919,-0.002,-0.024,0.017,0.065,-0.054,0.034,-0.008,0.053,0.099,-0.042,2.933,1.057,1500,1500,900,1500,0.000,0.000,0.000,1,82,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
78.872186000,0.236115000,0.509766,43,106.078285,31100,0.0023,-0.080,2.469,0.919,-0.001,-0.024,0.016,0.064,-0.055,0.034,-0.022,0.024,0.076,-0.080,2.470,0.320,1495,1500,950,1504,0.000,0.001,-0.749,1,82,0,0.000,0.000,0.001,0.001,0.000,0.001,-0.599,0.006,0.000,0.000,0.001,0.112,0.006
78.889291000,0.253220000,0.519531,43,79.503899,31101,0.0073,-0.080,2.468,0.920,0.003,-0.034,0.018,0.060,-0.055,0.036,-0.140,0.021,0.102,-0.080,2.470,0.320,1493,1497,1000,1505,-0.000,0.003,-1.498,1,82,0,-0.000,-0.000,-0.003,-0.003,-0.000,0.002,-0.599,-0.027,-0.000,-0.000,-0.005,-0.666,-0.027
78.890673000,0.254602000,0.529785,43,58.489792,31102,-0.0089,-0.080,2.468,0.920,0.005,-0.032,0.017,0.059,-0.055,0.035,-0.128,0.015,0.042,-0.080,2.470,0.320,1493,1495,1031,1504,-0.000,0.006,-2.247,1,82,0,-0.000,-0.000,-0.005,-0.005,-0.000,0.002,-0.599,-0.048,-0.000,-0.000,-0.010,-0.421,-0.048
78.897615000,0.261544000,0.539551,43,727.272705,31103,-0.0028,-0.079,2.468,0.920,0.006,-0.027,0.014,0.059,-0.055,0.032,-0.080,0.008,-0.036,-0.080,2.470,0.320,1494,1493,1032,1504,-0.001,0.008,-2.997,1,82,0,-0.000,-0.000,-0.006,-0.006,-0.000,0.002,-0.600,-0.064,-0.000,-0.000,-0.013,-0.311,-0.064
78.913245000,0.277174000,0.549805,43,144.216904,31104,0.0054,-0.079,2.468,0.920,0.010,-0.024,0.012,0.062,-0.056,0.030,0.009,-0.007,-0.066,-0.080,2.470,0.320,1495,1490,1032,1504,-0.001,0.011,-3.746,1,82,0,-0.000,-0.000,-0.010,-0.010,-0.001,0.003,-0.600,-0.097,-0.000,-0.000,-0.019,-0.660,-0.097
78.919509000,0.283438000,0.559570,43,64.012291,31105,-0.0035,-0.079,2.468,0.920,0.012,-0.024,0.011,0.062,-0.056,0.030,0.011,-0.016,-0.053,-0.080,2.470,0.320,1494,1488,1031,1504,-0.002,0.014,-4.496,1,82,0,-0.000,-0.000,-0.012,-0.012,-0.001,0.003,-0.600,-0.118,-0.000,-0.000,-0.024,-0.418,-0.118
78.929623000,0.293552000,0.569824,43,159.769928,31106,-0.0001,-0.079,2.467,0.920,0.013,-0.025,0.013,0.061,-0.056,0.031,-0.032,-0.016,-0.016,-0.080,2.470,0.320,1494,1487,1029,1504,-0.003,0.017,-5.245,1,82,0,-0.000,-0.000,-0.013,-0.013,-0.001,0.003,-0.600,-0.129,-0.000,-0.000,-0.026,-0.213,-0.129
78.943021000,0.306950000,0.579590,43,98.941330,31107,0.0036,-0.079,2.467,0.920,0.013,-0.026,0.014,0.059,-0.056,0.032,-0.060,-0.017,0.010,-0.080,2.470,0.320,1494,1487,1028,1504,-0.004,0.020,-5.995,1,82,0,-0.000,-0.000,-0.013,-0.013,-0.001,0.003,-0.600,-0.129,-0.000,-0.000,-0.026,-0.002,-0.129
78.950689000,0.314618000,0.589844,43,74.677025,31108,-0.0026,-0.079,2.467,0.921,0.012,-0.025,0.017,0.057,-0.058,0.032,-0.094,-0.041,0.018,-0.080,2.470,0.320,1494,1488,1026,1504,-0.005,0.024,-6.746,1,82,0,-0.001,-0.000,-0.012,-0.012,-0.001,0.004,-0.600,-0.120,-0.000,0.000,-0.024,0.178,-0.120
78.959309000,0.323238000,0.599609,43,130.497192,31109,-0.0012,-0.079,2.467,0.921,0.011,-0.023,0.016,0.059,-0.059,0.031,-0.018,-0.066,-0.016,-0.080,2.470,0.320,1494,1488,1025,1504,-0.006,0.028,-7.496,1,82,0,-0.001,-0.000,-0.011,-0.012,-0.001,0.004,-0.600,-0.117,-0.000,0.000,-0.023,0.062,-0.117
78.989411000,0.353340000,0.599609,0,116.103561,0,0,-0.079,2.467,0.921,0.011,-0.023,0.016,0.059,-0.059,0.031,-0.018,-0.066,-0.016,0.000,0.000,0.000,1494,1488,1025,1504,0.000,0.000,0.000,0,82,2,-0.001,-0.000,-0.011,-0.012,-0.001,0.004,-0.600,-0.117,-0.000,0.000,-0.023,0.062,-0.117
79.006201000,0.370130000,0.609863,43,116.103561,31110,0.0366,-0.078,2.466,0.921,0.012,-0.024,0.017,0.061,-0.059,0.031,0.022,-0.062,-0.011,-0.080,2.470,0.320,1494,1487,1024,1504,-0.007,0.032,-8.247,1,82,0,-0.001,-0.000,-0.012,-0.012,-0.001,0.004,-0.601,-0.120,-0.000,-0.000,-0.024,-0.072,-0.120
79.016552000,0.380481000,0.619629,43,21.329239,31111,0.0006,-0.078,2.466,0.921,0.011,-0.026,0.017,0.062,-0.060,0.031,0.059,-0.063,-0.015,-0.080,2.470,0.320,1494,1488,1023,1504,-0.009,0.036,-8.998,1,82,0,-0.001,-0.000,-0.011,-0.012,-0.001,0.004,-0.601,-0.115,-0.000,0.000,-0.023,0.110,-0.115
79.016905000,0.380834000,0.627930,43,96.665054,31112,-0.0080,-0.078,2.466,0.921,0.014,-0.031,0.020,0.064,-0.062,0.030,0.094,-0.092,-0.035,-0.080,2.470,0.320,1493,1485,1021,1504,-0.010,0.041,-9.749,1,82,0,-0.001,-0.000,-0.014,-0.015,-0.002,0.005,-0.601,-0.143,-0.000,-0.000,-0.029,-0.671,-0.143
79.017317000,0.381246000,0.638672,43,2873.563232,31113,-0.0103,-0.078,2.465,0.922,0.013,-0.033,0.021,0.064,-0.063,0.030,0.065,-0.093,-0.044,-0.080,2.470,0.320,1492,1486,1019,1504,-0.012,0.046,-10.501,1,82,0,-0.001,-0.000,-0.013,-0.014,-0.002,0.005,-0.601,-0.135,-0.000,0.000,-0.027,0.147,-0.135
79.021744000,0.385673000,0.649902,43,2444.987793,31114,-0.0068,-0.078,2.465,0.922,0.015,-0.034,0.022,0.065,-0.066,0.027,0.083,-0.137,-0.083,-0.080,2.470,0.320,1492,1484,1018,1503,-0.014,0.052,-11.253,1,82,0,-0.001,-0.000,-0.015,-0.016,-0.002,0.006,-0.602,-0.154,-0.000,-0.000,-0.031,-0.339,-0.154
79.022033000,0.385962000,0.660156,43,226.039780,31115,-0.0100,-0.078,2.464,0.922,0.018,-0.036,0.021,0.068,-0.068,0.025,0.124,-0.164,-0.113,-0.080,2.470,0.320,1492,1481,1017,1503,-0.016,0.058,-12.005,1,82,0,-0.001,-0.000,-0.018,-0.019,-0.002,0.006,-0.602,-0.182,-0.000,-0.000,-0.036,-0.539,-0.182
79.029195000,0.393124000,0.669922,43,3508.771973,31116,-0.0026,-0.077,2.464,0.922,0.019,-0.038,0.021,0.068,-0.071,0.025,0.098,-0.191,-0.102,-0.080,2.470,0.320,1491,1480,1017,1503,-0.018,0.064,-12.757,1,82,0,-0.001,-0.000,-0.019,-0.021,-0.002,0.006,-0.602,-0.199,-0.000,-0.000,-0.040,-0.357,-0.199
79.039417000,0.403346000,0.679688,43,139.684311,31117,0.0005,-0.077,2.464,0.922,0.019,-0.034,0.020,0.069,-0.073,0.024,0.087,-0.192,-0.098,-0.080,2.470,0.320,1492,1480,1016,1503,-0.021,0.071,-13.510,1,82,0,-0.001,-0.000,-0.019,-0.021,-0.003,0.007,-0.602,-0.199,-0.000,-0.000,-0.040,-0.005,-0.199
79.050872000,0.414801000,0.689941,43,97.885666,31118,0.0012,-0.077,2.464,0.922,0.021,-0.026,0.016,0.071,-0.071,0.022,0.122,-0.110,-0.120,-0.080,2.470,0.320,1493,1478,1016,1502,-0.024,0.078,-14.263,1,82,0,-0.001,-0.000,-0.021,-0.022,-0.003,0.007,-0.602,-0.216,-0.000,-0.000,-0.043,-0.331,-0.216
79.059738000,0.423667000,0.698730,43,87.343872,31119,0.0001,-0.077,2.463,0.923,0.022,-0.032,0.018,0.068,-0.071,0.025,0.007,-0.063,-0.010,-0.080,2.470,0.320,1492,1477,1014,1503,-0.027,0.085,-15.016,1,82,0,-0.002,-0.000,-0.022,-0.024,-0.003,0.007,-0.602,-0.230,-0.000,-0.000,-0.046,-0.313,-0.230
79.076933000,0.440862000,0.709961,43,112.866814,31120,0.0060,-0.076,2.463,0.923,0.023,-0.026,0.016,0.069,-0.071,0.025,0.025,-0.054,-0.003,-0.080,2.470,0.320,1493,1475,1015,1503,-0.030,0.092,-15.769,1,82,0,-0.002,-0.000,-0.023,-0.025,-0.003,0.007,-0.602,-0.241,-0.000,-0.000,-0.048,-0.191,-0.241
79.088414000,0.452343000,0.719727,43,58.173355,31121,0.0017,-0.076,2.463,0.923,0.024,-0.018,0.014,0.069,-0.072,0.024,0.028,-0.064,-0.026,-0.080,2.470,0.320,1495,1474,1014,1503,-0.034,0.099,-16.522,1,82,0,-0.002,-0.000,-0.024,-0.026,-0.004,0.007,-0.603,-0.253,-0.000,-0.000,-0.051,-0.251,-0.253
79.092689000,0.456618000,0.729492,43,87.145973,31122,-0.0055,-0.076,2.463,0.923,0.026,-0.014,0.012,0.069,-0.073,0.024,0.020,-0.077,-0.029,-0.080,2.470,0.320,1496,1472,1014,1503,-0.038,0.106,-17.275,1,82,0,-0.002,-0.000,-0.026,-0.028,-0.004,0.007,-0.603,-0.275,-0.000,-0.000,-0.055,-0.442,-0.275
79.103547000,0.467476000,0.740234,43,234.192032,31123,0.0001,-0.075,2.463,0.923,0.026,-0.014,0.011,0.066,-0.075,0.024,-0.061,-0.094,-0.006,-0.080,2.470,0.320,1495,1472,1013,1503,-0.042,0.114,-18.029,1,82,0,-0.002,-0.000,-0.026,-0.028,-0.004,0.007,-0.603,-0.274,-0.000,0.000,-0.055,0.013,-0.274
79.108759000,0.472688000,0.750000,43,92.148911,31124,-0.0046,-0.075,2.463,0.923,0.025,-0.015,0.011,0.062,-0.075,0.025,-0.155,-0.080,0.009,-0.080,2.470,0.320,1495,1473,1013,1503,-0.047,0.121,-18.782,1,82,0,-0.002,-0.000,-0.025,-0.027,-0.004,0.008,-0.603,-0.261,-0.000,0.000,-0.052,0.268,-0.261
79.118543000,0.482472000,0.759766,43,192.086060,31125,0.0000,-0.075,2.463,0.923,0.022,-0.015,0.010,0.057,-0.074,0.025,-0.246,-0.038,0.024,-0.080,2.470,0.320,1495,1477,1012,1503,-0.051,0.129,-19.536,1,82,0,-0.002,-0.000,-0.022,-0.024,-0.005,0.008,-0.603,-0.228,-0.000,0.000,-0.046,0.667,-0.228
79.129379000,0.493308000,0.769531,43,102.259941,31126,0.0011,-0.075,2.463,0.923,0.017,-0.014,0.010,0.052,-0.072,0.026,-0.311,0.023,0.039,-0.080,2.470,0.320,1495,1481,1011,1503,-0.056,0.137,-20.289,1,82,0,-0.002,-0.000,-0.017,-0.019,-0.005,0.008,-0.603,-0.180,-0.000,0.000,-0.036,0.983,-0.180
79.139937000,0.503866000,0.779785,43,92.353157,31127,0.0003,-0.075,2.463,0.923,0.013,-0.012,0.009,0.047,-0.070,0.027,-0.349,0.064,0.058,-0.080,2.470,0.320,1496,1485,1010,1503,-0.061,0.145,-21.043,1,82,0,-0.002,-0.000,-0.013,-0.015,-0.005,0.008,-0.603,-0.142,-0.000,0.000,-0.028,0.751,-0.142
79.151817000,0.515746000,0.789551,43,94.759781,31128,0.0021,-0.075,2.463,0.923,0.010,-0.009,0.008,0.044,-0.069,0.029,-0.344,0.082,0.076,-0.080,2.470,0.320,1496,1488,1011,1504,-0.065,0.152,-21.797,1,82,0,-0.002,-0.000,-0.010,-0.013,-0.005,0.008,-0.603,-0.116,-0.000,0.000,-0.023,0.519,-0.116
79.158481000,0.522410000,0.799805,43,84.224709,31129,-0.0036,-0.075,2.463,0.923,0.009,-0.007,0.005,0.042,-0.068,0.030,-0.290,0.084,0.080,-0.080,2.470,0.320,1497,1490,1011,1504,-0.070,0.160,-22.551,1,82,0,-0.002,-0.000,-0.009,-0.011,-0.005,0.008,-0.603,-0.098,-0.000,0.000,-0.020,0.350,-0.098
79.167923000,0.531852000,0.809570,43,150.172699,31130,-0.0003,-0.075,2.463,0.923,0.008,-0.004,0.003,0.042,-0.067,0.030,-0.228,0.073,0.064,-0.080,2.470,0.320,1497,1491,1011,1504,-0.075,0.168,-23.305,1,82,0,-0.002,-0.000,-0.008,-0.010,-0.005,0.008,-0.603,-0.089,-0.000,0.000,-0.018,0.199,-0.089
79.179297000,0.543226000,0.819824,43,105.988342,31131,0.0011,-0.075,2.463,0.923,0.007,-0.004,-0.000,0.043,-0.067,0.029,-0.145,0.063,0.041,-0.080,2.470,0.320,1497,1492,1011,1504,-0.079,0.176,-24.058,1,82,0,-0.002,-0.000,-0.007,-0.009,-0.005,0.008,-0.603,-0.078,-0.000,0.000,-0.016,0.214,-0.078
79.198537000,0.562466000,0.829102,43,87.973961,31132,0.0100,-0.075,2.463,0.923,0.005,-0.002,-0.003,0.045,-0.067,0.028,-0.065,0.041,-0.000,-0.080,2.470,0.320,1498,1493,1012,1504,-0.084,0.184,-24.812,1,82,0,-0.002,-0.000,-0.005,-0.008,-0.005,0.008,-0.603,-0.063,-0.000,0.000,-0.013,0.310,-0.063
79.209970000,0.573899000,0.838379,43,51.988564,31133,0.0021,-0.075,2.463,0.923,0.003,-0.001,-0.005,0.046,-0.068,0.027,-0.005,0.021,-0.041,-0.080,2.470,0.320,1498,1495,1012,1503,-0.089,0.192,-25.565,1,82,0,-0.002,-0.000,-0.003,-0.006,-0.005,0.008,-0.603,-0.046,-0.000,0.000,-0.009,0.383,-0.046
79.222162000,0.586091000,0.850098,43,87.512032,31134,0.0005,-0.075,2.463,0.923,0.002,-0.000,-0.005,0.048,-0.068,0.025,0.036,0.004,-0.063,-0.080,2.470,0.320,1498,1497,1011,1503,-0.094,0.199,-26.318,1,82,0,-0.002,-0.000,-0.002,-0.004,-0.005,0.008,-0.603,-0.028,-0.000,0.000,-0.006,0.293,-0.028
79.232114000,0.596043000,0.859863,43,82.047913,31135,0.0002,-0.075,2.463,0.923,-0.000,0.002,-0.005,0.050,-0.068,0.024,0.082,-0.001,-0.079,-0.080,2.470,0.320,1498,1498,1010,1503,-0.098,0.207,-27.072,1,82,0,-0.002,-0.000,0.000,-0.002,-0.005,0.008,-0.603,-0.011,-0.000,0.000,-0.002,0.349,-0.011
79.232468000,0.596397000,0.870117,43,100.532822,31136,-0.0099,-0.075,2.463,0.923,-0.002,0.002,-0.005,0.053,-0.069,0.023,0.119,-0.012,-0.074,-0.080,2.470,0.320,1498,1500,1010,1503,-0.103,0.215,-27.825,1,82,0,-0.002,-0.000,0.002,-0.001,-0.005,0.008,-0.603,0.006,-0.000,0.000,0.001,0.346,0.006
79.239756000,0.603685000,0.879883,43,2865.329590,31137,-0.0025,-0.075,2.463,0.923,-0.003,0.004,-0.004,0.055,-0.070,0.023,0.159,-0.028,-0.071,-0.080,2.470,0.320,1499,1501,1009,1503,-0.107,0.222,-28.578,1,82,0,-0.002,-0.000,0.003,0.001,-0.005,0.008,-0.603,0.020,-0.000,0.000,0.004,0.274,0.020
79.248736000,0.612665000,0.890137,43,137.268356,31138,-0.0013,-0.075,2.463,0.923,-0.004,0.005,-0.004,0.058,-0.070,0.022,0.180,-0.027,-0.063,-0.080,2.470,0.320,1499,1503,1008,1503,-0.112,0.230,-29.331,1,82,0,-0.002,-0.000,0.004,0.002,-0.004,0.007,-0.602,0.031,-0.000,0.000,0.006,0.225,0.031
79.258429000,0.622358000,0.899902,43,111.457870,31139,-0.0001,-0.075,2.463,0.923,-0.005,0.006,-0.004,0.060,-0.071,0.022,0.201,-0.048,-0.068,-0.080,2.470,0.320,1499,1503,1006,1502,-0.116,0.237,-30.084,1,82,0,-0.002,-0.000,0.005,0.003,-0.004,0.007,-0.602,0.037,-0.000,0.000,0.007,0.119,0.037
79.268552000,0.632481000,0.909668,43,103.241791,31140,0.0004,-0.075,2.463,0.923,-0.005,0.007,-0.003,0.063,-0.072,0.021,0.212,-0.054,-0.060,-0.080,2.470,0.320,1499,1503,1007,1502,-0.120,0.244,-30.837,1,82,0,-0.002,-0.000,0.005,0.003,-0.004,0.007,-0.602,0.037,-0.000,-0.000,0.007,-0.006,0.037
79.280687000,0.644616000,0.919922,43,98.853302,31141,0.0019,-0.075,2.463,0.923,-0.004,0.007,-0.003,0.065,-0.073,0.021,0.205,-0.072,-0.061,-0.080,2.470,0.320,1499,1502,1005,1502,-0.125,0.252,-31.590,1,82,0,-0.002,-0.000,0.004,0.002,-0.004,0.007,-0.602,0.027,-0.000,-0.000,0.005,-0.197,0.027
79.295017000,0.658946000,0.929688,43,82.453827,31142,0.0046,-0.075,2.463,0.923,-0.001,0.004,-0.003,0.066,-0.075,0.020,0.179,-0.095,-0.055,-0.080,2.470,0.320,1499,1500,1004,1502,-0.129,0.259,-32.343,1,82,0,-0.002,-0.000,0.001,-0.001,-0.004,0.007,-0.602,0.001,-0.000,-0.000,0.000,-0.530,0.001
79.303105000,0.667034000,0.939453,43,69.812904,31143,-0.0017,-0.075,2.463,0.923,0.000,0.006,-0.003,0.067,-0.075,0.020,0.164,-0.094,-0.058,-0.080,2.470,0.320,1499,1498,1003,1502,-0.134,0.266,-33.096,1,82,0,-0.002,-0.000,-0.000,-0.002,-0.004,0.007,-0.602,-0.013,-0.000,-0.000,-0.003,-0.280,-0.013
79.307537000,0.671466000,0.949707,43,123.731750,31144,-0.0058,-0.075,2.463,0.923,0.001,0.007,-0.003,0.068,-0.076,0.019,0.142,-0.083,-0.055,-0.080,2.470,0.320,1499,1498,1003,1502,-0.138,0.273,-33.849,1,82,0,-0.002,-0.000,-0.001,-0.003,-0.004,0.007,-0.602,-0.018,-0.000,-0.000,-0.004,-0.103,-0.018
79.317794000,0.681723000,0.959473,43,225.937637,31145,0.0005,-0.075,2.463,0.923,0.001,0.008,-0.003,0.068,-0.076,0.019,0.112,-0.063,-0.035,-0.080,2.470,0.320,1500,1497,1003,1502,-0.143,0.280,-34.602,1,82,0,-0.002,-0.000,-0.001,-0.003,-0.004,0.007,-0.602,-0.022,-0.000,-0.000,-0.004,-0.079,-0.022
