New control log.
Raw c time,robot_local_time,global time,data size,frequency,received_sequence_number,latency,x,y,z,dx,dy,dz,pitch,roll,yaw,dpitch,droll,dyaw,setx,sety,setz,u_roll,u_pitch,u_z,u_yaw,int_x,int_y,int_z,count_delta,voltage,error,P_term_pos_x,I_term_pos_x,D_term_pos_x,desired_velocity_x,error_pos_x,error_pos_y,error_pos_z
174.267090000,0.841641000,1.159180,43,91.920212,57413,-0.0005,0.195,2.537,0.970,0.609,0.006,0.015,-0.604,0.049,-0.320,0.426,0.176,-0.487,-0.109,2.488,0.991,1510,1300,1775,1454,-7.154,-1.387,6.860,1,75,0,-0.000,-0.000,-0.609,-0.609,-0.303,-0.049,0.021
174.284008000,0.858559000,1.169922,43,113.960114,57414,0.0062,0.200,2.538,0.970,0.581,0.010,0.003,-0.589,0.058,-0.330,0.651,0.348,-0.597,-0.109,2.488,0.991,1511,1300,1780,1452,-7.463,-1.436,6.887,1,75,0,-0.000,-0.000,-0.581,-0.581,-0.309,-0.049,0.021
174.292937000,0.867488000,1.180176,43,59.136604,57415,-0.0013,0.205,2.538,0.970,0.556,0.016,-0.006,-0.576,0.066,-0.335,0.819,0.446,-0.581,-0.109,2.488,0.991,1512,1300,1783,1451,-7.776,-1.486,6.914,1,75,0,-0.000,-0.000,-0.556,-0.556,-0.313,-0.050,0.022
174.301015000,0.875566000,1.189941,43,112.057373,57416,-0.0017,0.210,2.538,0.969,0.540,0.021,-0.014,-0.561,0.075,-0.340,0.983,0.585,-0.564,-0.109,2.488,0.991,1513,1300,1786,1451,-8.094,-1.536,6.941,1,75,0,-0.000,-0.000,-0.540,-0.540,-0.318,-0.050,0.022
174.308537000,0.883088000,1.200684,43,123.885033,57417,-0.0032,0.214,2.539,0.969,0.513,0.022,-0.022,-0.548,0.077,-0.345,1.042,0.480,-0.532,-0.109,2.488,0.991,1513,1300,1790,1450,-8.417,-1.586,6.969,1,75,0,-0.000,-0.000,-0.513,-0.513,-0.323,-0.050,0.022
174.323860000,0.898411000,1.209961,43,133.067200,57418,0.0060,0.219,2.539,0.969,0.509,0.023,-0.026,-0.537,0.085,-0.348,1.082,0.563,-0.491,-0.109,2.488,0.991,1514,1300,1792,1450,-8.745,-1.637,6.998,1,75,0,-0.000,-0.000,-0.509,-0.509,-0.327,-0.051,0.023
174.327686000,0.902237000,1.219727,43,65.295464,57419,-0.0059,0.223,2.539,0.968,0.495,0.025,-0.032,-0.522,0.089,-0.352,1.195,0.532,-0.468,-0.109,2.488,0.991,1514,1300,1795,1449,-9.077,-1.688,7.027,1,75,0,-0.000,-0.000,-0.495,-0.495,-0.332,-0.051,0.023
174.341010000,0.915561000,1.230469,43,261.917236,57420,0.0026,0.228,2.539,0.968,0.471,0.025,-0.034,-0.519,0.092,-0.355,0.974,0.474,-0.418,-0.109,2.488,0.991,1514,1300,1797,1449,-9.413,-1.739,7.056,1,75,0,-0.000,-0.000,-0.471,-0.471,-0.336,-0.051,0.024
174.348679000,0.923230000,1.240723,43,75.091988,57421,-0.0026,0.232,2.540,0.967,0.453,0.022,-0.035,-0.516,0.097,-0.355,0.804,0.463,-0.304,-0.109,2.488,0.991,1513,1300,1797,1449,-9.753,-1.790,7.087,1,75,0,-0.000,-0.000,-0.453,-0.453,-0.340,-0.051,0.024
174.357775000,0.932326000,1.250488,43,130.514221,57422,-0.0007,0.236,2.540,0.967,0.444,0.019,-0.032,-0.514,0.099,-0.354,0.655,0.396,-0.214,-0.109,2.488,0.991,1513,1300,1797,1449,-10.097,-1.842,7.117,1,75,0,-0.000,-0.000,-0.444,-0.444,-0.344,-0.051,0.024
174.367315000,0.941866000,1.259766,43,110.035210,57423,0.0003,0.240,2.540,0.967,0.436,0.019,-0.032,-0.513,0.098,-0.353,0.513,0.276,-0.132,-0.109,2.488,0.991,1513,1300,1797,1449,-10.446,-1.893,7.148,1,75,0,-0.000,-0.000,-0.436,-0.436,-0.348,-0.052,0.025
174.378127000,0.952678000,1.270020,43,104.876770,57424,0.0006,0.243,2.540,0.967,0.417,0.020,-0.028,-0.511,0.098,-0.351,0.423,0.222,-0.056,-0.109,2.488,0.991,1513,1300,1796,1450,-10.798,-1.945,7.179,1,75,0,-0.000,-0.000,-0.417,-0.417,-0.352,-0.052,0.025
174.390932000,0.965483000,1.280273,43,92.558311,57425,0.0025,0.247,2.540,0.966,0.398,0.020,-0.026,-0.510,0.099,-0.350,0.358,0.170,-0.006,-0.109,2.488,0.991,1513,1300,1795,1450,-11.153,-1.997,7.210,1,75,0,-0.000,-0.000,-0.398,-0.398,-0.355,-0.052,0.025
174.398140000,0.972691000,1.290039,43,78.143318,57426,-0.0026,0.250,2.541,0.966,0.386,0.023,-0.021,-0.509,0.098,-0.348,0.293,0.103,0.032,-0.109,2.488,0.991,1514,1307,1794,1450,-11.512,-2.049,7.242,1,75,0,-0.000,-0.000,-0.386,-0.386,-0.359,-0.052,0.025
174.408012000,0.982563000,1.300293,43,138.831039,57427,-0.0004,0.253,2.541,0.966,0.367,0.025,-0.015,-0.505,0.097,-0.346,0.307,0.057,0.072,-0.109,2.488,0.991,1514,1316,1792,1451,-11.874,-2.102,7.273,1,75,0,-0.000,-0.000,-0.367,-0.367,-0.362,-0.053,0.025
174.421058000,0.995609000,1.310059,43,101.378754,57428,0.0033,0.257,2.542,0.966,0.354,0.035,-0.011,-0.499,0.096,-0.346,0.395,0.010,0.064,-0.109,2.488,0.991,1516,1323,1790,1451,-12.239,-2.155,7.304,1,75,0,-0.000,-0.000,-0.354,-0.354,-0.365,-0.053,0.025
174.428154000,1.002705000,1.320312,43,76.698883,57429,-0.0032,0.259,2.542,0.967,0.336,0.039,-0.004,-0.493,0.096,-0.344,0.424,0.013,0.093,-0.109,2.488,0.991,1517,1332,1788,1451,-12.607,-2.209,7.335,1,75,0,-0.000,-0.000,-0.336,-0.336,-0.368,-0.054,0.025
174.442848000,1.017399000,1.330078,43,141.103424,57430,0.0049,0.262,2.543,0.967,0.323,0.046,0.001,-0.485,0.095,-0.343,0.522,-0.003,0.099,-0.109,2.488,0.991,1519,1338,1785,1451,-12.977,-2.263,7.366,1,75,0,-0.000,-0.000,-0.323,-0.323,-0.371,-0.054,0.025
174.458026000,1.032577000,1.340332,43,68.092064,57431,0.0049,0.265,2.543,0.967,0.303,0.051,0.003,-0.473,0.097,-0.341,0.702,0.038,0.128,-0.109,2.488,0.991,1520,1348,1785,1452,-13.351,-2.318,7.397,1,75,0,-0.000,-0.000,-0.303,-0.303,-0.373,-0.055,0.025
174.458364000,1.032915000,1.350098,43,65.915230,57432,-0.0094,0.267,2.544,0.967,0.292,0.054,0.007,-0.461,0.097,-0.338,0.835,0.036,0.154,-0.109,2.488,0.991,1520,1353,1783,1452,-13.726,-2.374,7.428,1,75,0,-0.000,-0.000,-0.292,-0.292,-0.376,-0.056,0.024
174.468637000,1.043188000,1.359863,43,3003.002930,57433,0.0005,0.270,2.544,0.967,0.282,0.053,0.009,-0.446,0.097,-0.335,1.004,0.031,0.201,-0.109,2.488,0.991,1520,1358,1782,1452,-14.104,-2.430,7.458,1,75,0,-0.000,-0.000,-0.282,-0.282,-0.378,-0.056,0.024
174.479794000,1.054345000,1.369629,43,97.370987,57434,0.0014,0.272,2.545,0.967,0.271,0.054,0.007,-0.428,0.098,-0.332,1.208,0.038,0.233,-0.109,2.488,0.991,1521,1364,1783,1453,-14.485,-2.487,7.488,1,75,0,-0.000,-0.000,-0.271,-0.271,-0.381,-0.057,0.024
174.487450000,1.062001000,1.380371,43,89.694145,57435,-0.0031,0.274,2.545,0.967,0.256,0.047,0.006,-0.413,0.097,-0.326,1.256,0.018,0.320,-0.109,2.488,0.991,1519,1372,1783,1454,-14.868,-2.544,7.519,1,75,0,-0.000,-0.000,-0.256,-0.256,-0.383,-0.057,0.024
174.501353000,1.075904000,1.390137,43,130.701874,57436,0.0041,0.276,2.546,0.967,0.246,0.049,0.003,-0.402,0.097,-0.321,1.239,0.001,0.351,-0.109,2.488,0.991,1520,1376,1784,1455,-15.253,-2.602,7.549,1,75,0,-0.000,-0.000,-0.246,-0.246,-0.385,-0.058,0.024
174.512625000,1.087176000,1.399902,43,71.963158,57437,0.0015,0.278,2.546,0.967,0.236,0.053,0.006,-0.397,0.095,-0.312,1.050,-0.049,0.499,-0.109,2.488,0.991,1521,1381,1783,1456,-15.640,-2.660,7.579,1,75,0,-0.000,-0.000,-0.236,-0.236,-0.387,-0.058,0.024
174.517161000,1.091712000,1.410156,43,88.778412,57438,-0.0057,0.280,2.547,0.967,0.225,0.053,0.006,-0.394,0.094,-0.306,0.856,-0.051,0.525,-0.109,2.488,0.991,1521,1387,1783,1457,-16.028,-2.719,7.609,1,75,0,-0.000,-0.000,-0.225,-0.225,-0.389,-0.059,0.024
174.528149000,1.102700000,1.419922,43,220.799286,57439,0.0012,0.282,2.548,0.967,0.218,0.055,0.009,-0.390,0.092,-0.299,0.739,-0.094,0.564,-0.109,2.488,0.991,1521,1391,1782,1458,-16.419,-2.778,7.639,1,75,0,-0.000,-0.000,-0.218,-0.218,-0.391,-0.059,0.024
174.545393000,1.119944000,1.429688,43,91.066391,57440,0.0075,0.284,2.549,0.967,0.218,0.065,0.002,-0.386,0.094,-0.308,0.656,-0.028,0.208,-0.109,2.488,0.991,1523,1390,1785,1456,-16.812,-2.838,7.669,1,75,0,-0.000,-0.000,-0.218,-0.218,-0.393,-0.060,0.024
174.560598000,1.135149000,1.440430,43,58.008003,57441,0.0045,0.286,2.549,0.967,0.204,0.057,-0.000,-0.382,0.092,-0.296,0.581,-0.068,0.420,-0.109,2.488,0.991,1522,1397,1785,1458,-17.207,-2.899,7.700,1,75,0,-0.000,-0.000,-0.204,-0.204,-0.395,-0.061,0.024
174.560933000,1.135484000,1.450195,43,65.798134,57442,-0.0094,0.288,2.549,0.967,0.204,0.043,-0.004,-0.379,0.095,-0.295,0.533,0.033,0.360,-0.109,2.488,0.991,1519,1398,1787,1458,-17.604,-2.959,7.730,1,75,0,-0.000,-0.000,-0.204,-0.204,-0.397,-0.061,0.024
174.567085000,1.141636000,1.459961,43,3030.302979,57443,-0.0036,0.290,2.550,0.967,0.194,0.050,-0.012,-0.375,0.096,-0.289,0.490,0.055,0.418,-0.109,2.488,0.991,1521,1403,1790,1459,-18.002,-3.021,7.761,1,75,0,-0.000,-0.000,-0.194,-0.194,-0.398,-0.061,0.025
174.577208000,1.151759000,1.470215,43,162.628067,57444,-0.0001,0.291,2.550,0.966,0.186,0.053,-0.017,-0.370,0.099,-0.285,0.496,0.109,0.416,-0.109,2.488,0.991,1521,1406,1792,1460,-18.402,-3.083,7.792,1,75,0,-0.000,-0.000,-0.186,-0.186,-0.400,-0.062,0.025
174.590667000,1.165218000,1.479980,43,98.863075,57445,0.0037,0.293,2.551,0.966,0.191,0.063,-0.028,-0.361,0.105,-0.297,0.592,0.233,0.007,-0.109,2.488,0.991,1523,1404,1797,1458,-18.804,-3.145,7.824,1,75,0,-0.000,-0.000,-0.191,-0.191,-0.402,-0.063,0.026
174.598622000,1.173173000,1.488770,43,74.338387,57446,-0.0008,0.295,2.551,0.965,0.189,0.056,-0.036,-0.355,0.108,-0.294,0.617,0.245,0.071,-0.109,2.488,0.991,1522,1405,1800,1458,-19.207,-3.209,7.857,1,75,0,-0.000,-0.000,-0.189,-0.189,-0.404,-0.063,0.026
174.612705000,1.187256000,1.500000,43,125.786163,57447,0.0028,0.297,2.552,0.965,0.178,0.052,-0.040,-0.350,0.112,-0.291,0.575,0.282,0.115,-0.109,2.488,0.991,1522,1411,1802,1458,-19.612,-3.272,7.890,1,75,0,-0.000,-0.000,-0.178,-0.178,-0.405,-0.064,0.027
174.624086000,1.198637000,1.510254,43,71.047958,57448,0.0011,0.298,2.552,0.964,0.173,0.048,-0.042,-0.343,0.115,-0.291,0.600,0.284,0.100,-0.109,2.488,0.991,1521,1413,1804,1459,-20.019,-3.336,7.924,1,75,0,-0.000,-0.000,-0.173,-0.173,-0.407,-0.064,0.027
174.629037000,1.203588000,1.520020,43,87.927551,57449,-0.0048,0.300,2.553,0.964,0.172,0.044,-0.043,-0.336,0.116,-0.291,0.622,0.251,0.074,-0.109,2.488,0.991,1520,1413,1804,1458,-20.428,-3.401,7.959,1,75,0,-0.000,-0.000,-0.172,-0.172,-0.408,-0.064,0.028
174.639213000,1.213764000,1.530273,43,202.183578,57450,-0.0001,0.302,2.553,0.963,0.168,0.042,-0.044,-0.331,0.120,-0.293,0.598,0.272,-0.000,-0.109,2.488,0.991,1520,1415,1805,1458,-20.838,-3.465,7.994,1,75,0,-0.000,-0.000,-0.168,-0.168,-0.410,-0.065,0.028
174.652027000,1.226578000,1.540527,43,98.338089,57451,0.0026,0.303,2.553,0.963,0.168,0.040,-0.042,-0.323,0.120,-0.291,0.641,0.212,0.065,-0.109,2.488,0.991,1520,1416,1806,1459,-21.249,-3.530,8.030,1,75,0,-0.000,-0.000,-0.168,-0.168,-0.412,-0.065,0.029
174.657356000,1.231907000,1.550293,43,78.082298,57452,-0.0044,0.305,2.554,0.963,0.168,0.040,-0.041,-0.320,0.122,-0.288,0.572,0.217,0.106,-0.109,2.488,0.991,1520,1416,1806,1459,-21.663,-3.596,8.066,1,75,0,-0.000,-0.000,-0.168,-0.168,-0.413,-0.065,0.029
174.668465000,1.243016000,1.560059,43,187.828705,57453,0.0013,0.306,2.554,0.962,0.167,0.039,-0.039,-0.314,0.124,-0.288,0.579,0.208,0.094,-0.109,2.488,0.991,1520,1416,1806,1459,-22.078,-3.661,8.103,1,75,0,-0.000,-0.000,-0.167,-0.167,-0.415,-0.066,0.029
174.679221000,1.253772000,1.570312,43,90.081978,57454,0.0005,0.308,2.555,0.962,0.168,0.044,-0.041,-0.312,0.126,-0.280,0.475,0.188,0.263,-0.109,2.488,0.991,1521,1416,1807,1460,-22.494,-3.728,8.140,1,75,0,-0.000,-0.000,-0.168,-0.168,-0.417,-0.066,0.030
174.689158000,1.263709000,1.580078,43,93.049225,57455,0.0002,0.310,2.555,0.961,0.167,0.044,-0.041,-0.309,0.126,-0.277,0.422,0.152,0.279,-0.109,2.488,0.991,1521,1416,1807,1461,-22.913,-3.795,8.177,1,75,0,-0.000,-0.000,-0.167,-0.167,-0.418,-0.067,0.030
174.700330000,1.274881000,1.590332,43,100.715080,57456,0.0009,0.311,2.555,0.961,0.166,0.044,-0.037,-0.310,0.126,-0.274,0.297,0.110,0.274,-0.109,2.488,0.991,1521,1417,1806,1461,-23.333,-3.862,8.215,1,75,0,-0.000,-0.000,-0.166,-0.166,-0.420,-0.067,0.030
174.711531000,1.286082000,1.600098,43,89.573631,57457,0.0014,0.313,2.556,0.961,0.165,0.046,-0.035,-0.311,0.127,-0.272,0.201,0.124,0.254,-0.109,2.488,0.991,1521,1417,1806,1461,-23.754,-3.930,8.254,1,75,0,-0.000,-0.000,-0.165,-0.165,-0.422,-0.068,0.031
174.717324000,1.291875000,1.610352,43,89.349533,57458,-0.0045,0.315,2.557,0.961,0.159,0.048,-0.032,-0.310,0.130,-0.268,0.187,0.156,0.279,-0.109,2.488,0.991,1522,1420,1805,1462,-24.177,-3.998,8.292,1,75,0,-0.000,-0.000,-0.159,-0.159,-0.423,-0.068,0.031
174.728446000,1.302997000,1.620117,43,172.860840,57459,0.0014,0.316,2.557,0.960,0.159,0.048,-0.033,-0.310,0.133,-0.265,0.127,0.203,0.290,-0.109,2.488,0.991,1522,1420,1806,1462,-24.602,-4.067,8.331,1,75,0,-0.000,-0.000,-0.159,-0.159,-0.425,-0.069,0.031
174.743076000,1.317627000,1.630371,43,89.952324,57460,0.0044,0.318,2.557,0.960,0.155,0.048,-0.032,-0.306,0.135,-0.262,0.190,0.197,0.301,-0.109,2.488,0.991,1522,1422,1806,1463,-25.028,-4.136,8.371,1,75,0,-0.000,-0.000,-0.155,-0.155,-0.426,-0.069,0.032
174.750803000,1.325354000,1.640137,43,68.390099,57461,-0.0020,0.319,2.558,0.960,0.156,0.048,-0.029,-0.304,0.139,-0.260,0.210,0.246,0.271,-0.109,2.488,0.991,1522,1421,1805,1463,-25.456,-4.206,8.410,1,75,0,-0.000,-0.000,-0.156,-0.156,-0.428,-0.070,0.032
174.760232000,1.334783000,1.649414,43,129.533676,57462,0.0001,0.321,2.558,0.959,0.159,0.045,-0.028,-0.299,0.139,-0.257,0.290,0.186,0.280,-0.109,2.488,0.991,1522,1420,1805,1464,-25.885,-4.276,8.450,1,75,0,-0.000,-0.000,-0.159,-0.159,-0.429,-0.070,0.032
174.767433000,1.341984000,1.660156,43,106.123314,57463,-0.0035,0.322,2.559,0.959,0.160,0.039,-0.029,-0.294,0.141,-0.256,0.332,0.175,0.241,-0.109,2.488,0.991,1521,1420,1806,1464,-26.316,-4.346,8.491,1,75,0,-0.000,-0.000,-0.160,-0.160,-0.431,-0.070,0.032
174.777195000,1.351746000,1.670410,43,138.966095,57464,-0.0005,0.324,2.559,0.959,0.153,0.034,-0.023,-0.290,0.143,-0.256,0.353,0.189,0.178,-0.109,2.488,0.991,1520,1423,1804,1464,-26.748,-4.416,8.531,1,75,0,-0.000,-0.000,-0.153,-0.153,-0.432,-0.070,0.032
174.792196000,1.366747000,1.680176,43,102.511536,57465,0.0052,0.325,2.559,0.959,0.152,0.030,-0.022,-0.284,0.144,-0.256,0.402,0.168,0.129,-0.109,2.488,0.991,1519,1423,1804,1463,-27.182,-4.487,8.572,1,75,0,-0.000,-0.000,-0.152,-0.152,-0.434,-0.071,0.033
174.797842000,1.372393000,1.690430,43,66.697792,57466,-0.0046,0.327,2.559,0.959,0.148,0.027,-0.017,-0.282,0.144,-0.258,0.345,0.131,0.052,-0.109,2.488,0.991,1518,1426,1802,1463,-27.617,-4.558,8.612,1,75,0,-0.000,-0.000,-0.148,-0.148,-0.435,-0.071,0.033
174.808411000,1.382962000,1.700195,43,177.304962,57467,0.0008,0.328,2.559,0.959,0.149,0.022,-0.013,-0.280,0.145,-0.258,0.332,0.113,0.043,-0.109,2.488,0.991,1517,1425,1801,1463,-28.054,-4.629,8.653,1,75,0,-0.000,-0.000,-0.149,-0.149,-0.437,-0.071,0.033
174.822320000,1.396871000,1.709961,43,94.688004,57468,0.0041,0.329,2.559,0.959,0.145,0.018,-0.006,-0.280,0.146,-0.259,0.237,0.113,0.003,-0.109,2.488,0.991,1517,1427,1798,1463,-28.491,-4.700,8.694,1,75,0,-0.000,-0.000,-0.145,-0.145,-0.438,-0.071,0.032
174.830134000,1.404685000,1.720215,43,71.942444,57469,-0.0024,0.330,2.560,0.959,0.134,0.021,0.001,-0.277,0.147,-0.262,0.246,0.102,-0.059,-0.109,2.488,0.991,1517,1433,1795,1462,-28.930,-4.771,8.734,1,75,0,-0.000,-0.000,-0.134,-0.134,-0.439,-0.071,0.032
174.837874000,1.412425000,1.729980,43,128.057373,57470,-0.0020,0.331,2.560,0.959,0.121,0.025,0.006,-0.270,0.145,-0.263,0.361,0.046,-0.082,-0.109,2.488,0.991,1518,1439,1793,1462,-29.370,-4.843,8.774,1,75,0,-0.000,-0.000,-0.121,-0.121,-0.440,-0.072,0.032
174.852779000,1.427330000,1.738770,43,129.315918,57471,0.0061,0.332,2.560,0.960,0.110,0.030,0.012,-0.263,0.145,-0.263,0.466,0.019,-0.061,-0.109,2.488,0.991,1519,1445,1791,1462,-29.811,-4.915,8.814,1,75,0,-0.000,-0.000,-0.110,-0.110,-0.440,-0.072,0.032
174.857412000,1.431963000,1.750000,43,67.127609,57472,-0.0066,0.332,2.561,0.960,0.094,0.034,0.016,-0.256,0.144,-0.262,0.514,-0.011,-0.031,-0.109,2.488,0.991,1520,1453,1789,1462,-30.251,-4.987,8.853,1,75,0,-0.000,-0.000,-0.094,-0.094,-0.441,-0.073,0.031
174.868314000,1.442865000,1.760254,43,216.169479,57473,0.0006,0.333,2.561,0.960,0.079,0.039,0.020,-0.249,0.143,-0.261,0.564,-0.026,0.002,-0.109,2.488,0.991,1521,1460,1787,1463,-30.693,-5.060,8.892,1,75,0,-0.000,-0.000,-0.079,-0.079,-0.441,-0.073,0.031
174.879944000,1.454495000,1.769531,43,91.785225,57474,0.0023,0.333,2.562,0.961,0.066,0.045,0.022,-0.240,0.143,-0.259,0.660,-0.024,0.056,-0.109,2.488,0.991,1522,1467,1787,1463,-31.134,-5.134,8.930,1,75,0,-0.000,-0.000,-0.066,-0.066,-0.442,-0.074,0.031
174.892612000,1.467163000,1.779785,43,86.021507,57475,0.0024,0.333,2.562,0.961,0.053,0.046,0.022,-0.230,0.144,-0.256,0.743,0.023,0.119,-0.109,2.488,0.991,1523,1473,1786,1463,-31.576,-5.208,8.969,1,75,0,-0.000,-0.000,-0.053,-0.053,-0.442,-0.074,0.031
174.903084000,1.477635000,1.790039,43,78.976463,57476,0.0002,0.333,2.563,0.961,0.042,0.044,0.021,-0.220,0.145,-0.252,0.786,0.039,0.198,-0.109,2.488,0.991,1522,1479,1787,1464,-32.018,-5.283,9.007,1,75,0,-0.000,-0.000,-0.042,-0.042,-0.442,-0.075,0.030
174.910188000,1.484739000,1.800293,43,95.556618,57477,-0.0032,0.333,2.563,0.961,0.033,0.044,0.022,-0.212,0.146,-0.247,0.797,0.047,0.259,-0.109,2.488,0.991,1522,1483,1787,1465,-32.459,-5.358,9.044,1,75,0,-0.000,-0.000,-0.033,-0.033,-0.442,-0.075,0.030
174.920348000,1.494899000,1.810059,43,140.904602,57478,0.0004,0.333,2.564,0.961,0.026,0.045,0.023,-0.204,0.146,-0.242,0.803,0.037,0.315,-0.109,2.488,0.991,1523,1487,1786,1466,-32.901,-5.433,9.082,1,75,0,-0.000,-0.000,-0.026,-0.026,-0.442,-0.075,0.030
174.930083000,1.504634000,1.819824,43,98.493057,57479,-0.0000,0.333,2.564,0.962,0.018,0.047,0.023,-0.198,0.147,-0.239,0.753,0.036,0.328,-0.109,2.488,0.991,1523,1490,1786,1466,-33.343,-5.509,9.119,1,75,0,-0.000,-0.000,-0.018,-0.018,-0.442,-0.076,0.030
174.941282000,1.515833000,1.830078,43,102.806618,57480,0.0009,0.333,2.565,0.962,0.012,0.049,0.025,-0.192,0.145,-0.235,0.710,0.002,0.330,-0.109,2.488,0.991,1524,1493,1785,1467,-33.785,-5.586,9.155,1,75,0,-0.000,-0.000,-0.012,-0.012,-0.442,-0.077,0.029
174.954837000,1.529388000,1.840332,43,89.349533,57481,0.0033,0.333,2.565,0.962,0.008,0.046,0.023,-0.188,0.146,-0.231,0.629,0.005,0.342,-0.109,2.488,0.991,1523,1495,1785,1467,-34.227,-5.663,9.192,1,75,0,-0.000,-0.000,-0.008,-0.008,-0.442,-0.077,0.029
174.958569000,1.533120000,1.850586,43,73.806183,57482,-0.0065,0.334,2.566,0.962,0.019,0.044,0.017,-0.189,0.136,-0.215,0.440,-0.233,0.658,-0.109,2.488,0.991,1523,1490,1787,1470,-34.669,-5.740,9.228,1,75,0,-0.000,-0.000,-0.019,-0.019,-0.442,-0.077,0.029
174.967605000,1.542156000,1.860352,43,268.384338,57483,-0.0007,0.334,2.566,0.963,0.011,0.041,0.021,-0.191,0.137,-0.214,0.286,-0.144,0.517,-0.109,2.488,0.991,1523,1494,1785,1470,-35.111,-5.818,9.265,1,75,0,-0.000,-0.000,-0.011,-0.011,-0.442,-0.078,0.029
174.980438000,1.554989000,1.870117,43,110.766502,57484,0.0031,0.334,2.566,0.963,0.007,0.040,0.022,-0.194,0.137,-0.212,0.142,-0.119,0.442,-0.109,2.488,0.991,1522,1496,1785,1470,-35.553,-5.896,9.300,1,75,0,-0.000,-0.000,-0.007,-0.007,-0.442,-0.078,0.029
174.988272000,1.562823000,1.879883,43,77.972710,57485,-0.0019,0.333,2.567,0.963,0.003,0.041,0.023,-0.197,0.136,-0.209,0.036,-0.107,0.403,-0.109,2.488,0.991,1523,1498,1784,1471,-35.995,-5.974,9.336,1,75,0,-0.000,-0.000,-0.003,-0.003,-0.442,-0.078,0.028
174.997206000,1.571757000,1.890137,43,127.730232,57486,-0.0013,0.333,2.567,0.964,-0.013,0.037,0.029,-0.196,0.143,-0.217,0.038,0.097,0.106,-0.109,2.488,0.991,1522,1506,1782,1469,-36.436,-6.053,9.371,1,75,0,-0.000,-0.000,0.013,0.013,-0.441,-0.079,0.028
175.010208000,1.584759000,1.899902,43,112.032265,57487,0.0032,0.333,2.567,0.964,-0.014,0.033,0.026,-0.196,0.141,-0.215,0.039,0.023,0.125,-0.109,2.488,0.991,1521,1507,1782,1469,-36.878,-6.132,9.405,1,75,0,-0.000,-0.000,0.014,0.014,-0.441,-0.079,0.028
175.023363000,1.597914000,1.910156,43,76.952675,57488,0.0029,0.333,2.567,0.964,-0.014,0.029,0.025,-0.195,0.139,-0.214,0.050,-0.034,0.136,-0.109,2.488,0.991,1521,1506,1783,1469,-37.319,-6.211,9.440,1,75,0,-0.000,-0.000,0.014,0.014,-0.441,-0.079,0.028
175.033364000,1.607915000,1.919922,43,76.057198,57489,0.0002,0.332,2.567,0.964,-0.016,0.025,0.022,-0.193,0.138,-0.212,0.096,-0.051,0.136,-0.109,2.488,0.991,1520,1507,1783,1470,-37.759,-6.290,9.474,1,75,0,-0.000,-0.000,0.016,0.016,-0.441,-0.079,0.027
175.040797000,1.615348000,1.930176,43,100.070045,57490,-0.0028,0.332,2.568,0.964,-0.018,0.021,0.020,-0.189,0.138,-0.212,0.173,-0.055,0.105,-0.109,2.488,0.991,1519,1509,1784,1470,-38.200,-6.370,9.508,1,75,0,-0.000,-0.000,0.018,0.018,-0.441,-0.079,0.027
175.048288000,1.622839000,1.939941,43,134.625748,57491,-0.0023,0.332,2.568,0.964,-0.019,0.017,0.015,-0.183,0.137,-0.211,0.269,-0.057,0.114,-0.109,2.488,0.991,1518,1509,1785,1470,-38.640,-6.449,9.542,1,75,0,-0.000,-0.000,0.019,0.019,-0.440,-0.079,0.027
175.059908000,1.634459000,1.950195,43,133.618393,57492,0.0014,0.332,2.568,0.964,-0.019,0.014,0.011,-0.178,0.137,-0.210,0.319,-0.045,0.119,-0.109,2.488,0.991,1518,1509,1787,1470,-39.081,-6.528,9.576,1,75,0,-0.000,-0.000,0.019,0.019,-0.440,-0.079,0.027
175.067191000,1.641742000,1.960449,43,86.117805,57493,-0.0030,0.332,2.568,0.964,-0.018,0.013,0.008,-0.174,0.138,-0.210,0.339,-0.012,0.088,-0.109,2.488,0.991,1518,1508,1788,1470,-39.521,-6.608,9.610,1,75,0,-0.000,-0.000,0.018,0.018,-0.440,-0.080,0.027
175.077490000,1.652041000,1.970215,43,137.438156,57494,0.0005,0.331,2.568,0.964,-0.019,0.013,0.005,-0.170,0.139,-0.210,0.363,0.012,0.067,-0.109,2.488,0.991,1518,1509,1789,1470,-39.960,-6.688,9.644,1,75,0,-0.000,-0.000,0.019,0.019,-0.440,-0.080,0.027
175.088618000,1.663169000,1.980469,43,97.172287,57495,0.0009,0.332,2.568,0.964,-0.009,0.021,-0.005,-0.171,0.130,-0.196,0.241,-0.198,0.374,-0.109,2.488,0.991,1519,1504,1793,1472,-40.401,-6.768,9.679,1,75,0,-0.000,-0.000,0.009,0.009,-0.440,-0.080,0.028
175.098751000,1.673302000,1.990234,43,89.928055,57496,0.0004,0.331,2.568,0.964,-0.015,0.017,-0.008,-0.169,0.132,-0.198,0.231,-0.104,0.242,-0.109,2.488,0.991,1519,1507,1794,1472,-40.840,-6.848,9.714,1,75,0,-0.000,-0.000,0.015,0.015,-0.440,-0.080,0.028
175.109383000,1.683934000,2.000000,43,98.755676,57497,0.0009,0.331,2.569,0.963,-0.019,0.015,-0.013,-0.168,0.133,-0.197,0.218,-0.048,0.200,-0.109,2.488,0.991,1518,1509,1796,1472,-41.280,-6.928,9.749,1,75,0,-0.000,-0.000,0.019,0.019,-0.439,-0.080,0.028
